subject,session,task,unit,electrode,location,area,region,hemisphere,n_spikes,fr_hz,isolation_distance,mean_proj_dist,mean_snr,peak_snr,cluster_id_orig
1,1,screening,13,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2794,4.312550588155497,41.55899390886224,9.908831077912023,0.8914304364620407,3.8209770635358375,1119
1,1,screening,14,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2918,4.503945102447294,44.45757976821181,7.498954592022774,1.5425738665578228,5.673167061239479,1131
1,1,screening,15,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1453,2.24271152633856,17.015381654638084,9.598396016316414,0.8596301079789426,3.5809922421184788,743
1,1,screening,16,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2664,4.111895048978613,76.84023758123142,7.584705364349707,1.280048039662343,5.278631993142544,816
1,1,screening,17,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1236,1.907771126327915,29.948538612573838,11.083637719925644,2.52150330434047,9.224596724376065,822
1,1,screening,18,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2512,3.8772824185564096,569.5740952595427,11.708765531570881,2.7692791890339916,10.286673536001562,772
1,1,screening,19,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2201,3.397252628679402,51.31871405981488,11.708765531570881,1.392433254257154,5.193248507334592,778
1,1,screening,20,7,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,4530,6.992073788240659,,15.069132109653607,1.4640826712909443,5.538055922612166,1188
1,1,screening,21,7,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1743,2.6903277291177634,70.95955818211817,15.069132109653607,1.5262070099975973,8.108130284851791,1293
1,1,screening,22,8,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,746,1.1514540940458127,16.60598605856408,7.947204976488411,0.96886603641857,4.147885296208191,727
1,1,screening,23,8,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2155,3.326251437893735,,5.716704378341484,1.0033193436863184,4.333037583825714,764
1,1,screening,24,8,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1055,1.6283968756277916,19.700668050667865,7.295088117280816,1.7356093093156328,6.219251673433678,766
1,1,screening,25,9,pre_supplementary_motor_area_right,preSMA,MFC,R,1459,2.251972551223647,13.282886801257167,10.542539827829971,2.487395878441966,8.796946875160616,784
1,1,screening,26,9,pre_supplementary_motor_area_right,preSMA,MFC,R,1786,2.756698407460887,84.17103609526202,14.29547706947323,3.431919353753056,11.955878498890467,807
1,1,screening,27,9,pre_supplementary_motor_area_right,preSMA,MFC,R,2573,3.9714361715547937,160.01045392365708,16.478241739951144,1.0774768565519144,4.235651824848427,860
1,1,screening,28,10,pre_supplementary_motor_area_right,preSMA,MFC,R,7689,11.868003390238947,,0.0,1.7758863606804636,6.587877015142593,1336
1,1,screening,29,11,pre_supplementary_motor_area_right,preSMA,MFC,R,2584,3.988414717177453,,0.0,1.4555053823391115,5.299237704125958,713
1,1,screening,30,12,pre_supplementary_motor_area_right,preSMA,MFC,R,1446,2.2319069973059587,93.9817125097948,13.988242780947651,1.743736356971101,5.744929061951418,298
1,1,screening,31,12,pre_supplementary_motor_area_right,preSMA,MFC,R,1429,2.2056674267982124,85.97057543566329,13.988242780947651,1.3618523279372194,4.960279879788544,625
1,1,screening,32,13,amygdala_right,amygdala,MTL,R,444,0.6853158414964354,21.584687398842917,11.475520837678285,2.371834424341066,9.20483733218387,8
1,1,screening,33,13,amygdala_right,amygdala,MTL,R,980,1.5126340645642045,163.29284742833312,11.475520837678285,1.0421694452160783,4.430822251631674,389
1,1,screening,34,14,amygdala_right,amygdala,MTL,R,5290,8.165136940351674,,0.0,1.1830364225926913,5.064276522856811,953
1,1,screening,35,15,amygdala_right,amygdala,MTL,R,2241,3.4589927945799817,27.482594310959755,7.591076568863264,2.245416326325274,8.702809150433927,914
1,1,screening,36,15,amygdala_right,amygdala,MTL,R,4331,6.684916462885274,,7.591076568863264,1.3010247420264838,5.494867775239911,1005
1,1,screening,37,16,amygdala_right,amygdala,MTL,R,440,0.6791418249063775,14.941494572728212,6.141617948257899,1.8283527030601507,6.706746265227342,392
1,1,screening,38,16,amygdala_right,amygdala,MTL,R,1484,2.2905601549115095,,6.141617948257899,1.0272185599303159,4.3193520673600165,465
1,1,screening,39,17,hippocampus_right,hippocampus,MTL,R,1732,2.673349183495104,,0.0,0.762354098065912,4.309303645124894,325
1,2,sternberg,0,0,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,557,0.49912850415776244,22.18161179260394,0.0,1.6320526046759978,5.296655297876251,1188
1,2,sternberg,1,1,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1352,1.21152915192333,66.93929568682094,5.7903982037168396,1.7155575769041231,5.328233492154817,1143
1,2,sternberg,2,1,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1641,1.4705024691613793,22.53524793331057,5.7903982037168396,0.8984347490247235,3.4933111327967326,1230
1,2,sternberg,3,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3914,3.5073410507602913,,5.401199752549685,1.5972331570066982,5.5928913264386875,1540
1,2,sternberg,4,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1437,1.2876977746404032,8.856037729013083,5.401199752549685,0.9198196062526496,3.4785478412331416,1767
1,2,sternberg,5,3,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2693,2.413201187965627,859.5103398090596,0.0,1.2156923317658297,3.76108837760509,1323
1,2,sternberg,6,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1667,1.4938011066983663,291.55667711631514,5.641256119789374,0.9652462798816834,3.953632292815393,1220
1,2,sternberg,7,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,987,0.8844521249617802,22.559465560527194,5.641256119789374,0.6599999991074855,3.4214371795180956,1219
1,2,sternberg,8,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,5323,4.769947984976247,,7.223638715453461,1.4019704983717347,4.883279028581437,1579
1,2,sternberg,9,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1927,1.7267874820682374,13.95261923595012,7.223638715453461,2.158355676241244,8.203137574729995,1687
1,2,sternberg,10,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3650,3.270770269615499,407.88997821588765,0.0,1.0353840396122513,3.624908819141802,1459
1,2,sternberg,11,7,pre_supplementary_motor_area_right,preSMA,MFC,R,1609,1.4418272229620104,18.206081807459945,9.625914920327643,0.5965985708737106,4.230245532209562,1468
1,2,sternberg,12,7,pre_supplementary_motor_area_right,preSMA,MFC,R,8349,7.481550953704056,,9.625914920327643,1.52211270598301,5.838783710734254,1624
1,2,sternberg,13,8,pre_supplementary_motor_area_right,preSMA,MFC,R,644,0.5770893297622963,8.514266093166048,9.493286754534791,1.3376707680658773,4.157518443533755,1283
1,2,sternberg,14,8,pre_supplementary_motor_area_right,preSMA,MFC,R,1605,1.4382428171870894,14.664629080279877,8.329649786163023,2.2541561092877456,7.011503462475069,1421
1,2,sternberg,15,8,pre_supplementary_motor_area_right,preSMA,MFC,R,545,0.4883752868329992,22.36479471968756,13.975506336967468,3.3055679880938786,11.206515636276649,1381
1,2,sternberg,16,8,pre_supplementary_motor_area_right,preSMA,MFC,R,4319,3.870262135471052,,9.591092819054593,1.1517305908935236,4.151534336818914,1275
1,2,sternberg,17,9,pre_supplementary_motor_area_right,preSMA,MFC,R,1212,1.0860749498010918,22.361090006129213,0.0,1.6593195560571279,4.7842991552373135,934
1,2,sternberg,18,10,pre_supplementary_motor_area_right,preSMA,MFC,R,1809,1.6210475117080652,48.314112851790156,16.872389228678195,1.246761285069766,4.395383895125903,1170
1,2,sternberg,19,10,pre_supplementary_motor_area_right,preSMA,MFC,R,442,0.396076838128781,26.936348144178254,16.872389228678195,3.2459799414071373,11.355822056706641,1027
1,2,sternberg,20,11,pre_supplementary_motor_area_right,preSMA,MFC,R,2151,1.9275142054638188,156.13813790666967,5.858554238942956,1.7435958124239426,6.048738420570612,900
1,2,sternberg,21,11,pre_supplementary_motor_area_right,preSMA,MFC,R,1774,1.5896839611775055,17.743663643412695,5.858554238942956,1.0018260129142915,3.8403646593029968,930
1,2,sternberg,22,12,pre_supplementary_motor_area_right,preSMA,MFC,R,2562,2.2958118988369614,40.89847032780624,11.969166094783933,2.2959907803774344,7.588689800423569,1225
1,2,sternberg,23,12,pre_supplementary_motor_area_right,preSMA,MFC,R,303,0.27151873745027294,48.05696637837118,18.810507019748616,3.853968697329017,13.598530718761621,1100
1,2,sternberg,24,12,pre_supplementary_motor_area_right,preSMA,MFC,R,2945,2.639018751785656,64.43440285044792,15.897386065290847,1.1965371299991299,3.999743519096881,1125
1,2,sternberg,25,13,pre_supplementary_motor_area_right,preSMA,MFC,R,1483,1.3289184410519959,8.922193754830351,13.594191605487019,1.2211657636402051,4.070890033490242,1240
1,2,sternberg,26,13,pre_supplementary_motor_area_right,preSMA,MFC,R,387,0.34679125872361594,40.00798231691166,18.55058020580614,3.406907435527574,12.986524259163673,1266
1,2,sternberg,27,13,pre_supplementary_motor_area_right,preSMA,MFC,R,7693,6.893708406616995,,11.007097366836296,1.9724755161140122,6.097787179719443,1366
1,2,sternberg,28,14,pre_supplementary_motor_area_right,preSMA,MFC,R,627,0.5618556052188817,33.164667634183566,13.763266170976133,2.523429261574784,10.067983901289848,1502
1,2,sternberg,29,14,pre_supplementary_motor_area_right,preSMA,MFC,R,1432,1.283217267421752,14.924509727376858,11.741499860889453,0.6333326593257366,3.3257882416803803,1642
1,2,sternberg,30,14,pre_supplementary_motor_area_right,preSMA,MFC,R,1151,1.0314127617335451,11.548064126221362,8.405058650608218,1.7601864989591272,4.683438249846124,1670
1,2,sternberg,31,14,pre_supplementary_motor_area_right,preSMA,MFC,R,5508,4.935726752066348,,8.11152497687185,1.8230967437563899,4.92645494358383,1628
1,2,sternberg,32,15,amygdala_right,amygdala,MTL,R,11723,10.50499722485,,0.0,1.0241420928959895,5.672994959571,2080
1,2,sternberg,33,16,amygdala_right,amygdala,MTL,R,6577,5.893659195414011,,0.0,1.1158300566343928,4.234941731392305,1397
1,2,sternberg,34,17,amygdala_right,amygdala,MTL,R,2151,1.9275142054638188,,0.0,0.9888866611574928,4.267123029618548,548
1,2,sternberg,35,18,amygdala_right,amygdala,MTL,R,7054,6.321099584073351,,6.000649894844372,1.3088238689881107,5.522614938420947,1490
1,2,sternberg,36,18,amygdala_right,amygdala,MTL,R,1025,0.9185039798235306,10.138005110843567,6.000649894844372,0.971499844282633,4.9569558821193835,1504
1,2,sternberg,37,19,amygdala_right,amygdala,MTL,R,1484,1.3298145424957262,,0.0,1.165342030200067,5.080748234853726,401
1,2,sternberg,38,20,hippocampus_right,hippocampus,MTL,R,2082,1.8656832058464299,,0.0,0.726608650961609,4.432391071406346,439
1,2,sternberg,39,21,hippocampus_right,hippocampus,MTL,R,856,0.7670628358331143,715.4338388402307,25.69851880452402,1.983801272408504,13.770547164337758,512
2,1,screening,0,0,amygdala_left,amygdala,MTL,L,373,0.555852788603164,122.5198015428026,0.0,1.2879932404212213,5.224679964750957,262
2,1,screening,1,1,amygdala_left,amygdala,MTL,L,144,0.2145919612837952,48.726691813415286,0.0,1.7228323437994528,8.291136829854736,114
2,1,screening,2,2,hippocampus_left,hippocampus,MTL,L,7438,11.084270889089368,,0.0,0.9544756074216346,4.665274335542392,1286
2,1,screening,3,3,hippocampus_right,hippocampus,MTL,R,12845,19.141900990905206,,0.0,1.301347624777592,5.239864351194406,1378
2,1,screening,4,4,hippocampus_right,hippocampus,MTL,R,1284,1.9134449881138407,11.158986896165258,4.652710931218511,1.5869439192751091,4.743279924269684,971
2,1,screening,5,4,hippocampus_right,hippocampus,MTL,R,6394,9.528479169781852,,4.652710931218511,1.176971486178839,4.098822585438079,987
2,1,screening,6,5,hippocampus_right,hippocampus,MTL,R,605,0.9015842817826119,4.222527851296775,4.598214889278524,2.136426182187576,7.237329559345626,1667
2,1,screening,7,5,hippocampus_right,hippocampus,MTL,R,15981,23.81523703664119,,4.598214889278524,1.4694079797115391,5.52911972762258,1692
2,1,screening,8,6,hippocampus_right,hippocampus,MTL,R,14027,20.90334333977636,,0.0,1.2519904904426558,4.677157088576194,1532
2,1,screening,9,7,hippocampus_right,hippocampus,MTL,R,1143,1.7033236926901245,5.920804737260122,5.85344078983436,2.192016630100661,8.026724625349653,1720
2,1,screening,10,7,hippocampus_right,hippocampus,MTL,R,18356,27.354514175870452,,5.85344078983436,1.432643478719109,5.746259401658615,1735
2,1,screening,11,8,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,228,0.3397706053660091,70.05740440988438,20.472633575424545,3.742934638198106,12.998004238960117,883
2,1,screening,12,8,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1359,2.0252116346158173,178.14179793213862,20.472633575424545,1.5338609494041355,5.904526777749238,928
2,1,screening,13,9,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,4138,6.166538443002393,,0.0,0.8261415163251846,5.131753448043316,1004
2,1,screening,14,10,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,328,0.488792800701978,24.58394212421565,8.781132931737408,1.7825033730345239,5.953834021445972,1226
2,1,screening,15,10,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1378,2.0535258517296513,300.84987032177406,8.781132931737408,0.8439632026036031,3.4601070463961263,1227
2,1,screening,16,11,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,492,0.733189201052967,886.5392939354879,0.0,2.0740112954140484,12.704339972132988,1317
2,1,screening,17,12,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,623,0.9284082769430863,64.92094526790726,0.0,1.3959108692069353,5.190136815228279,651
2,1,screening,18,13,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1092,1.6273223730687805,7720.6190424539245,47.11246439336122,2.368177030331612,8.727348618815341,1553
2,1,screening,19,13,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1130,1.6839508072964486,56.27017103118324,28.220140249164448,3.621149076144624,13.141336097634174,1605
2,1,screening,20,13,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,2254,3.358960282872739,44.85212877268719,21.758237594602036,1.6577975616203044,6.457596556901004,1671
2,1,screening,21,13,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1218,1.8150903391921012,14.573986123167577,21.9546377589468,2.6704740650161285,9.296077560110888,1673
2,2,sternberg,0,0,amygdala_left,amygdala,MTL,L,1695,1.370493132625878,87.06033671328255,6.69089869010687,1.3421684442559465,5.089640257343313,592
2,2,sternberg,1,0,amygdala_left,amygdala,MTL,L,406,0.32827151141363214,15.141901325636198,6.69089869010687,2.1396021749855647,8.554042963494275,657
2,2,sternberg,2,1,amygdala_left,amygdala,MTL,L,145,0.11723982550486862,57.50022851581441,0.0,3.2364672313665976,12.859018090225199,288
2,2,sternberg,3,2,hippocampus_left,hippocampus,MTL,L,20245,16.36910529204183,,6.582817252683569,1.0974091153542305,6.30793052621381,2302
2,2,sternberg,4,2,hippocampus_left,hippocampus,MTL,L,777,0.6282437546019511,6.897431306763401,6.582817252683569,0.9048445840386031,5.243648576585981,2245
2,2,sternberg,5,3,hippocampus_right,hippocampus,MTL,R,4195,3.391869434433958,10.19605001355086,4.53372011684173,1.535420933354698,7.6328077606526525,2509
2,2,sternberg,6,3,hippocampus_right,hippocampus,MTL,R,13337,10.783638294885744,,4.53372011684173,1.1899554199727982,5.749768134378859,2613
2,2,sternberg,7,4,hippocampus_right,hippocampus,MTL,R,13269,10.728656859476564,,0.0,1.3704953980059624,5.1553131239468275,1800
2,2,sternberg,8,5,hippocampus_right,hippocampus,MTL,R,4168,3.3700385703744304,9.613677100315618,5.293729722811291,2.0117325715807723,7.4095928152254515,2363
2,2,sternberg,9,5,hippocampus_right,hippocampus,MTL,R,984,0.7956137123916601,4.753512215698444,5.392195103681331,1.1450621843121742,5.46932411725899,2469
2,2,sternberg,10,5,hippocampus_right,hippocampus,MTL,R,1483,1.1990804222325528,5.857641260551622,4.890215523305852,1.6695942625859956,6.5057725424541655,2461
2,2,sternberg,11,5,hippocampus_right,hippocampus,MTL,R,26055,21.066783817443806,,4.537863297994334,1.3746530689511411,5.572736463103217,2479
2,2,sternberg,12,6,hippocampus_right,hippocampus,MTL,R,18601,15.039848235972837,,4.546221035152875,1.3159454172559009,5.480791089157607,2129
2,2,sternberg,13,6,hippocampus_right,hippocampus,MTL,R,1214,0.9815803321580036,6.442855268931587,4.546221035152875,1.0823772666426343,3.9668110582780343,2114
2,2,sternberg,14,7,hippocampus_right,hippocampus,MTL,R,790,0.6387549113713532,5.498152956732695,6.024870333913751,1.1677156946443303,5.0376069212491625,3138
2,2,sternberg,15,7,hippocampus_right,hippocampus,MTL,R,1204,0.9734948269507712,5.798019209385604,7.165509444476243,1.405229597979667,4.660291757193563,3061
2,2,sternberg,16,7,hippocampus_right,hippocampus,MTL,R,4598,3.71771529428542,8.307487066533097,5.311628954617075,1.354921748467815,5.96449505372106,3168
2,2,sternberg,17,7,hippocampus_right,hippocampus,MTL,R,20036,16.200118233210674,,5.590220865456426,1.2734798745764104,5.3165534089744755,3164
2,2,sternberg,18,8,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,5867,4.743765905083201,,0.0,0.764189210695986,4.847029212993485,1061
2,2,sternberg,19,9,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1066,0.8619148550909652,26.783140602967016,13.86026284723399,1.1006488805366832,4.617240063570317,811
2,2,sternberg,20,9,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1488,1.203123174836169,39.018171991723506,10.0133379934002,2.173988844982328,7.806504613945718,994
2,2,sternberg,21,9,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,788,0.6371378103299067,45.42434001368612,15.271385750604521,3.2985026506367525,12.721983911033625,962
2,2,sternberg,22,10,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,5306,4.290169062957468,,0.0,0.7870629184456698,5.3140718125935935,1122
2,2,sternberg,23,11,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,3392,2.7426033662932023,,11.855086338131915,1.3914200245541348,5.284140491286985,1175
2,2,sternberg,24,11,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,786,0.6355207092884603,43.71941731249208,11.855086338131915,2.953785674463718,9.985663690142713,1017
2,2,sternberg,25,12,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,762,0.6161154967911027,107.17182189639398,19.5803313270915,1.5916107742711927,6.619070624265238,692
2,2,sternberg,26,12,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,845,0.6832251900111309,206.56995501139167,19.5803313270915,2.403788799741741,13.493764717456404,809
2,2,sternberg,27,13,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,1259,1.017965105590549,699.7177608019264,0.0,1.5789869656903797,5.472979166839872,534
2,2,sternberg,28,14,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,4582,3.7047784859538484,112.33485970611702,14.306601643379684,1.5399755004769804,5.475167250392099,1907
2,2,sternberg,29,14,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,2667,2.1564042387688596,72.71861406975597,20.397486523528073,3.9809570987453666,13.822034338357087,1767
2,2,sternberg,30,14,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,887,0.7171843118815067,68.35113126663457,20.185246768803633,1.4879349830001272,4.454259966524335,1945
2,2,sternberg,31,14,ventral_medial_prefrontal_cortex_right,vmPFC,MFC,R,2656,2.147510183040904,26.33867774082065,13.601834593567517,2.7815406718447315,8.989118777933015,1756
3,1,screening,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2392,3.8026019415064916,21.11058949287167,9.438581683509458,2.9157591810282923,10.212129316593174,752
3,1,screening,1,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,5735,9.117024303737345,66.23120252186358,10.48695193533965,1.5241497787952463,5.523857663575501,762
3,1,screening,2,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,4466,7.099674026240799,15.639452707578565,6.675921198452013,2.328800117969312,8.221780404443923,763
3,1,screening,3,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,94,0.14943335388863302,21.84360308535425,0.0,1.7871438388455707,7.176955122007275,70
3,1,screening,4,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,560,0.8902412572088776,12.565274094770484,5.440146328365273,0.9173267425213849,4.308866104353176,464
3,1,screening,5,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1233,1.960120482390261,169.39384841115952,5.440146328365273,1.6081629630195982,5.930967328732916,503
3,1,screening,6,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1449,2.303499253027971,232.0336983104061,0.0,1.692572813947534,6.20135876130442,720
3,1,screening,7,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,483,0.767833084342657,15.51808450650941,5.636378124851451,2.0039180389697755,6.886273843905295,600
3,1,screening,8,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2134,3.392455076578116,104.85766371394035,5.636378124851451,1.1778834614361293,4.817257559264415,799
3,1,screening,9,5,pre_supplementary_motor_area_left,preSMA,MFC,L,6219,9.886447104610733,,0.0,1.2694511408179396,4.30486744355997,956
3,1,screening,10,6,pre_supplementary_motor_area_left,preSMA,MFC,L,2755,4.379669042161532,59.33004805006466,5.530419498476561,1.2497591574359461,4.411282210645447,789
3,1,screening,11,6,pre_supplementary_motor_area_left,preSMA,MFC,L,1660,2.63892944101203,14.775374194026822,5.530419498476561,1.1310939896623,5.598207967715416,797
3,1,screening,12,7,pre_supplementary_motor_area_left,preSMA,MFC,L,2043,3.2477908722816733,23.50098897130953,7.758203560970709,2.5516962046583425,6.825784722474134,1082
3,1,screening,13,7,pre_supplementary_motor_area_left,preSMA,MFC,L,6053,9.622554160509528,,7.758203560970709,1.3665295566252695,4.841179495901797,1090
3,1,screening,14,8,pre_supplementary_motor_area_left,preSMA,MFC,L,1834,2.9155401173590745,8.023725942112037,5.443961534287091,2.276513548807796,6.6332705225714905,664
3,1,screening,15,8,pre_supplementary_motor_area_left,preSMA,MFC,L,11122,17.680827254780603,,4.391047433744345,1.6264722335283397,5.102062620093351,666
3,1,screening,16,8,pre_supplementary_motor_area_left,preSMA,MFC,L,653,1.0380848945667804,5.020246186802845,5.923389255962373,1.6229502146635555,5.278379025375347,674
3,1,screening,17,9,pre_supplementary_motor_area_left,preSMA,MFC,L,60,0.09538299184380832,17.05354165344516,17.943688371075368,1.3098178518622388,5.67025718097204,62
3,1,screening,18,9,pre_supplementary_motor_area_left,preSMA,MFC,L,1687,2.681851787341744,16.35012025125529,12.149208854565032,2.3714679124366955,8.570552589976524,471
3,1,screening,19,9,pre_supplementary_motor_area_left,preSMA,MFC,L,6558,10.425361008528249,,17.904859388983148,3.3277545475492767,11.123522334119402,485
3,1,screening,20,10,pre_supplementary_motor_area_left,preSMA,MFC,L,56,0.08902412572088776,119.2118339853221,24.54998579657834,4.364896004485159,13.251205241824298,631
3,1,screening,21,10,pre_supplementary_motor_area_left,preSMA,MFC,L,1890,3.004564243079962,10.015254808990214,11.823817836200528,1.179382865045249,5.059358050338484,1425
3,1,screening,22,10,pre_supplementary_motor_area_left,preSMA,MFC,L,3617,5.750004691650911,68.48781625172647,15.971531787389273,1.1917459215377628,3.963898526656659,1429
3,1,screening,23,10,pre_supplementary_motor_area_left,preSMA,MFC,L,5902,9.382506964369279,146.36460443473916,12.622849968659196,1.367520431549252,4.919092372765705,1471
3,1,screening,24,11,pre_supplementary_motor_area_left,preSMA,MFC,L,498,0.791678832303609,26.480940741706526,13.315484191345192,2.6639252100762687,9.421757104638155,1194
3,1,screening,25,11,pre_supplementary_motor_area_left,preSMA,MFC,L,711,1.1302884533491286,6.77591049236136,8.060426052483432,1.3724038825004496,4.878491322941445,1237
3,1,screening,26,11,pre_supplementary_motor_area_left,preSMA,MFC,L,1088,1.7296115854343908,16.768547340677774,8.291749047669002,1.9281233200743666,5.773821831089761,1240
3,1,screening,27,11,pre_supplementary_motor_area_left,preSMA,MFC,L,3517,5.591033038577898,73.87247970877246,8.519252341910388,1.3889733906889297,4.2750707040646585,1254
3,1,screening,28,11,pre_supplementary_motor_area_left,preSMA,MFC,L,4694,7.4621293952472705,152.3130471298675,11.966476784714292,1.2897532484059608,3.9746421248620494,1268
3,1,screening,29,12,pre_supplementary_motor_area_left,preSMA,MFC,L,131,0.20825286552564817,19.00041633259459,10.947686434903744,3.2341801381278157,10.830643463206432,690
3,1,screening,30,12,pre_supplementary_motor_area_left,preSMA,MFC,L,763,1.2129537129470958,6.718348967592725,6.927910068519101,2.495097746913718,8.604034036054006,852
3,1,screening,31,12,pre_supplementary_motor_area_left,preSMA,MFC,L,5306,8.435035912054115,,7.884040371137249,1.9477427284129971,6.787829516142127,864
3,1,screening,32,12,pre_supplementary_motor_area_left,preSMA,MFC,L,3296,5.239705685286537,16.456361913723434,9.810967881009722,1.4468734995661034,4.951576664601689,866
3,1,screening,33,13,amygdala_left,amygdala,MTL,L,1025,1.629459443998392,,0.0,0.7364482600765357,4.024472921216437,249
3,1,screening,34,14,amygdala_left,amygdala,MTL,L,192,0.3052255739001866,25.051934677435998,0.0,1.3732737462546682,7.651443986552411,287
3,1,screening,35,15,hippocampus_right,hippocampus,MTL,R,1228,1.9521718997366102,44.695239823875234,6.028630116864347,0.987633629124594,3.8497132172425594,400
3,1,screening,36,15,hippocampus_right,hippocampus,MTL,R,1115,1.7725339317641047,45.64089773629339,6.028630116864347,1.7690924859486221,6.46455835896206,413
3,1,screening,37,16,hippocampus_right,hippocampus,MTL,R,2015,3.2032788094212292,,0.0,0.8398143017282877,4.671160523825604,488
3,1,screening,38,17,hippocampus_right,hippocampus,MTL,R,1300,2.0666314899491804,,0.0,0.8641604669624083,4.271063414067226,319
3,1,screening,39,18,hippocampus_right,hippocampus,MTL,R,2021,3.21281710860561,,0.0,0.8772129494800582,4.404087229298138,361
3,2,sternberg,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,5644,5.395019097177527,1636.7688765278806,16.034604908844532,1.6025807719898257,5.334103103436206,2401
3,2,sternberg,1,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,347,0.33169235058834196,57.49762507958865,16.034604908844532,1.262032060012403,4.817225618368223,1638
3,2,sternberg,2,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,406,0.3880896090457257,226.28074808465155,26.69138058932866,1.7485919330772386,7.7488237520929175,1070
3,2,sternberg,3,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,816,0.7800027610377147,253.49050297027918,26.69138058932866,1.4444730454585992,5.736265598429908,1285
3,2,sternberg,4,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,618,0.590737385197681,94.73030146777155,20.472753509593424,1.299006351336256,5.01359721277592,1038
3,2,sternberg,5,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,803,0.767576246462359,159.85254394847308,20.472753509593424,1.4421770770142546,5.62566337049272,1104
3,2,sternberg,6,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,976,0.932944478888247,44.14389694087668,0.0,1.233680138633162,4.995959176014851,2389
3,2,sternberg,7,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1871,1.7884622131146621,187.72845924546988,22.810056300220488,1.552598034881507,5.832316009920893,2114
3,2,sternberg,8,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,963,0.9205179643128913,74.80557598779305,22.810056300220488,1.412013987063261,5.504807141711255,2008
