subject,session,task,ttl,time
15,2,sternberg,2,944.3709652499999
15,2,sternberg,5,945.57424625
15,2,sternberg,3,945.61762125
15,2,sternberg,6,946.82249525
15,2,sternberg,7,949.60668125
15,2,sternberg,8,950.8902432499999
15,2,sternberg,11,950.91371225
15,2,sternberg,1,951.99130625
15,2,sternberg,6,953.19455525
15,2,sternberg,7,955.9084292499999
15,2,sternberg,8,957.3637102499999
15,2,sternberg,11,957.38714725
15,2,sternberg,1,958.42739725
15,2,sternberg,5,959.6311462499999
15,2,sternberg,2,959.68205225
15,2,sternberg,6,960.88517725
15,2,sternberg,7,963.6024572499999
15,2,sternberg,8,965.1636132499999
15,2,sternberg,11,965.18695625
15,2,sternberg,1,966.2765812499999
15,2,sternberg,6,967.48017425
15,2,sternberg,7,970.1370482499999
15,2,sternberg,8,972.8837032499999
15,2,sternberg,11,972.9070782499999
15,2,sternberg,1,974.05376525
15,2,sternberg,5,975.25770225
15,2,sternberg,2,975.35532725
15,2,sternberg,6,976.55920225
15,2,sternberg,7,979.19635725
15,2,sternberg,8,980.2842002499999
15,2,sternberg,11,980.30848225
15,2,sternberg,1,981.3904192499999
15,2,sternberg,5,982.59357425
15,2,sternberg,2,982.61869925
15,2,sternberg,5,983.82173025
15,2,sternberg,3,983.89598025
15,2,sternberg,6,985.09929225
15,2,sternberg,7,987.69466625
15,2,sternberg,8,988.94735325
15,2,sternberg,11,988.9707912499999
15,2,sternberg,1,990.16682125
15,2,sternberg,5,991.37010225
15,2,sternberg,2,991.3918212499999
15,2,sternberg,6,992.59491425
15,2,sternberg,7,995.32753825
15,2,sternberg,8,997.01910025
15,2,sternberg,11,997.0424752499999
15,2,sternberg,1,998.03300625
15,2,sternberg,6,999.23653725
15,2,sternberg,7,1002.0476602499999
15,2,sternberg,8,1002.98109825
15,2,sternberg,11,1003.0044732499999
15,2,sternberg,1,1004.1602852499999
15,2,sternberg,5,1005.36400325
15,2,sternberg,2,1005.5430652499999
15,2,sternberg,6,1006.74697125
15,2,sternberg,7,1009.3689392499999
15,2,sternberg,8,1011.46856325
15,2,sternberg,11,1011.4920002499999
15,2,sternberg,1,1012.5571562499999
15,2,sternberg,5,1013.7604682499999
15,2,sternberg,2,1013.9546242499999
15,2,sternberg,6,1015.15796825
15,2,sternberg,7,1017.8822172499999
15,2,sternberg,8,1019.74834125
15,2,sternberg,11,1019.7717782499999
15,2,sternberg,1,1020.85468425
15,2,sternberg,5,1022.0580592499999
15,2,sternberg,2,1022.14202725
15,2,sternberg,5,1023.34568325
15,2,sternberg,3,1023.46699625
15,2,sternberg,6,1024.67108925
15,2,sternberg,7,1027.36940025
15,2,sternberg,8,1029.13105625
15,2,sternberg,11,1029.1544932499999
15,2,sternberg,1,1030.30483725
15,2,sternberg,6,1031.5082742499999
15,2,sternberg,7,1034.13339825
15,2,sternberg,8,1035.52461625
15,2,sternberg,11,1035.5480842499999
15,2,sternberg,1,1036.69927125
15,2,sternberg,6,1037.9036772499999
15,2,sternberg,7,1040.64339525
15,2,sternberg,8,1042.19001925
15,2,sternberg,11,1042.21345725
15,2,sternberg,1,1043.24698825
15,2,sternberg,6,1044.45020625
15,2,sternberg,7,1047.2017672499999
15,2,sternberg,8,1049.07914225
15,2,sternberg,11,1049.10251725
15,2,sternberg,1,1050.2569852499998
15,2,sternberg,5,1051.4608592499999
15,2,sternberg,2,1051.50595325
15,2,sternberg,6,1052.70923425
15,2,sternberg,7,1055.4631702499998
15,2,sternberg,8,1056.7677322499999
15,2,sternberg,11,1056.7912012499999
15,2,sternberg,1,1057.84854425
15,2,sternberg,5,1059.0519192499999
15,2,sternberg,2,1059.17454425
15,2,sternberg,5,1060.37801225
15,2,sternberg,3,1060.5781682499999
15,2,sternberg,6,1061.78248025
15,2,sternberg,7,1064.41160425
15,2,sternberg,8,1065.99063525
15,2,sternberg,11,1066.01410325
15,2,sternberg,1,1067.01694725
15,2,sternberg,5,1068.22047825
15,2,sternberg,2,1068.30000925
15,2,sternberg,6,1069.50307125
15,2,sternberg,7,1072.08485125
15,2,sternberg,8,1073.43931925
15,2,sternberg,11,1073.46281925
15,2,sternberg,1,1074.40410025
15,2,sternberg,5,1075.60741225
15,2,sternberg,2,1075.7001002499999
15,2,sternberg,6,1076.90397425
15,2,sternberg,7,1079.51962925
15,2,sternberg,8,1080.63234825
15,2,sternberg,11,1080.65650425
15,2,sternberg,1,1081.7338782499999
15,2,sternberg,5,1082.93737825
15,2,sternberg,2,1082.98278425
15,2,sternberg,5,1084.18609625
15,2,sternberg,3,1084.27590925
15,2,sternberg,6,1085.4798772499998
15,2,sternberg,7,1088.20878225
15,2,sternberg,8,1089.51971925
15,2,sternberg,11,1089.54318825
15,2,sternberg,1,1090.7245942499999
15,2,sternberg,5,1091.92806225
15,2,sternberg,2,1091.95549925
15,2,sternberg,5,1093.15893625
15,2,sternberg,3,1093.18053025
15,2,sternberg,6,1094.3838732499999
15,2,sternberg,7,1097.01393525
15,2,sternberg,8,1098.85468425
15,2,sternberg,11,1098.87821525
15,2,sternberg,1,1099.84887125
15,2,sternberg,5,1101.05262125
15,2,sternberg,2,1101.1000582499998
15,2,sternberg,6,1102.30380825
15,2,sternberg,7,1104.99833825
15,2,sternberg,8,1106.57515025
15,2,sternberg,11,1106.59858725
15,2,sternberg,1,1107.76249325
15,2,sternberg,5,1108.96561725
15,2,sternberg,2,1108.9870242499999
15,2,sternberg,6,1110.1908362499998
15,2,sternberg,7,1112.93427225
15,2,sternberg,8,1115.38270925
15,2,sternberg,11,1115.4061152499999
15,2,sternberg,1,1116.46661425
15,2,sternberg,5,1117.67045825
15,2,sternberg,2,1117.86480125
15,2,sternberg,5,1119.06848825
15,2,sternberg,3,1119.23877025
15,2,sternberg,6,1120.44236325
15,2,sternberg,7,1123.13004925
15,2,sternberg,8,1128.18592225
15,2,sternberg,11,1128.2093292499999
15,2,sternberg,1,1129.28632825
15,2,sternberg,6,1130.49004625
15,2,sternberg,7,1133.07373325
15,2,sternberg,8,1134.7554512499999
15,2,sternberg,11,1134.77892025
15,2,sternberg,1,1135.90873225
15,2,sternberg,5,1137.11232525
15,2,sternberg,2,1137.26726225
15,2,sternberg,5,1138.4709182499998
15,2,sternberg,3,1138.59901225
15,2,sternberg,6,1139.80269925
15,2,sternberg,7,1142.4592922499999
15,2,sternberg,8,1143.65860425
15,2,sternberg,11,1143.6820412499999
15,2,sternberg,1,1144.78304125
15,2,sternberg,6,1145.9870712499999
15,2,sternberg,7,1148.77528925
15,2,sternberg,8,1150.88347625
15,2,sternberg,11,1150.90691325
15,2,sternberg,1,1152.06200625
15,2,sternberg,5,1153.26522525
15,2,sternberg,2,1153.3941002499998
15,2,sternberg,6,1154.59734925
15,2,sternberg,7,1157.2246922499999
15,2,sternberg,8,1159.01953525
15,2,sternberg,11,1159.04306625
15,2,sternberg,1,1160.17172225
15,2,sternberg,6,1161.3762212499998
15,2,sternberg,7,1164.18456425
15,2,sternberg,8,1168.4181872499998
15,2,sternberg,11,1168.44165625
15,2,sternberg,1,1169.4740622499999
15,2,sternberg,6,1170.67796825
15,2,sternberg,7,1173.3047172499998
15,2,sternberg,8,1174.63606025
15,2,sternberg,11,1174.65949725
15,2,sternberg,1,1175.62834125
15,2,sternberg,5,1176.83143425
15,2,sternberg,2,1176.85299625
15,2,sternberg,5,1178.0566522499998
15,2,sternberg,3,1178.10921525
15,2,sternberg,6,1179.31324525
15,2,sternberg,7,1181.9924322499999
15,2,sternberg,8,1183.31558825
15,2,sternberg,11,1183.3390562499999
15,2,sternberg,1,1184.38533725
15,2,sternberg,5,1185.5887432499999
15,2,sternberg,2,1185.75686825
15,2,sternberg,5,1186.9611802499999
15,2,sternberg,3,1186.98346125
15,2,sternberg,6,1188.18683625
15,2,sternberg,7,1190.7669282499999
15,2,sternberg,8,1192.04314725
15,2,sternberg,11,1192.06664725
15,2,sternberg,1,1193.1201772499999
15,2,sternberg,5,1194.3235212499999
15,2,sternberg,2,1194.42214625
15,2,sternberg,5,1195.62561425
15,2,sternberg,3,1195.73964525
15,2,sternberg,6,1196.94336325
15,2,sternberg,7,1199.6323312499999
15,2,sternberg,8,1201.1544872499999
15,2,sternberg,11,1201.17792425
15,2,sternberg,1,1202.2299242499998
15,2,sternberg,6,1203.4338922499999
15,2,sternberg,7,1206.1104532499999
15,2,sternberg,8,1208.9067962499998
15,2,sternberg,11,1208.9302022499999
15,2,sternberg,1,1209.97429625
15,2,sternberg,5,1211.1774512499999
15,2,sternberg,2,1211.19913925
15,2,sternberg,6,1212.40320125
15,2,sternberg,7,1215.12810625
15,2,sternberg,8,1216.32373125
15,2,sternberg,11,1216.34719925
15,2,sternberg,1,1217.3555112499998
15,2,sternberg,5,1218.55941725
15,2,sternberg,2,1218.71438625
15,2,sternberg,5,1219.9176352499999
15,2,sternberg,3,1219.98529225
15,2,sternberg,6,1221.1888852499999
15,2,sternberg,7,1223.82216525
15,2,sternberg,8,1224.92338325
15,2,sternberg,11,1224.94685225
15,2,sternberg,1,1225.9199772499999
15,2,sternberg,5,1227.12363325
15,2,sternberg,2,1227.25260125
15,2,sternberg,6,1228.45594425
15,2,sternberg,7,1231.09875625
15,2,sternberg,8,1232.26028725
15,2,sternberg,11,1232.28366225
15,2,sternberg,1,1233.38734925
15,2,sternberg,5,1234.59109825
15,2,sternberg,2,1234.61269225
15,2,sternberg,5,1235.81672325
15,2,sternberg,3,1235.96712925
15,2,sternberg,6,1237.17053525
15,2,sternberg,7,1239.78387725
15,2,sternberg,8,1242.36231425
15,2,sternberg,11,1242.38640825
15,2,sternberg,1,1243.46031325
15,2,sternberg,6,1244.66381325
15,2,sternberg,7,1247.3723432499999
15,2,sternberg,8,1248.4045932499998
15,2,sternberg,11,1248.42803025
15,2,sternberg,1,1249.56096725
15,2,sternberg,6,1250.76493625
15,2,sternberg,7,1253.38746625
15,2,sternberg,8,1254.41480925
15,2,sternberg,11,1254.43830925
15,2,sternberg,1,1255.60977725
15,2,sternberg,5,1256.8142142499998
15,2,sternberg,2,1256.90965225
15,2,sternberg,5,1258.11290125
15,2,sternberg,3,1258.29346425
15,2,sternberg,6,1259.49674525
15,2,sternberg,7,1262.2639932499999
15,2,sternberg,8,1264.0852432499998
15,2,sternberg,11,1264.10877425
15,2,sternberg,1,1265.10449225
15,2,sternberg,5,1266.30852325
15,2,sternberg,2,1266.35980425
15,2,sternberg,6,1267.56336625
15,2,sternberg,7,1270.33152125
15,2,sternberg,8,1271.70989625
15,2,sternberg,11,1271.73330225
15,2,sternberg,1,1272.85711425
15,2,sternberg,5,1274.06105125
15,2,sternberg,2,1274.14645725
15,2,sternberg,5,1275.3504572499999
15,2,sternberg,3,1275.47858225
15,2,sternberg,6,1276.6827692499999
15,2,sternberg,7,1279.44620525
15,2,sternberg,8,1280.7411742499999
15,2,sternberg,11,1280.76464225
15,2,sternberg,1,1281.93064225
15,2,sternberg,6,1283.13407925
15,2,sternberg,7,1285.68504725
15,2,sternberg,8,1286.9429842499999
15,2,sternberg,11,1286.96639025
15,2,sternberg,1,1287.9470462499999
15,2,sternberg,6,1289.15013925
15,2,sternberg,7,1291.80579425
15,2,sternberg,8,1293.1610122499999
15,2,sternberg,11,1293.18451225
15,2,sternberg,1,1294.2010432499999
15,2,sternberg,5,1295.4050742499999
15,2,sternberg,2,1295.54476125
15,2,sternberg,5,1296.74863625
15,2,sternberg,3,1296.86957325
15,2,sternberg,6,1298.07344825
15,2,sternberg,7,1300.69332225
15,2,sternberg,8,1302.4958212499998
15,2,sternberg,11,1302.51925925
15,2,sternberg,1,1303.63160225
15,2,sternberg,5,1304.83550825
15,2,sternberg,2,1304.92591425
15,2,sternberg,5,1306.12916325
15,2,sternberg,3,1306.2662572499999
15,2,sternberg,6,1307.46966325
15,2,sternberg,7,1310.20425525
15,2,sternberg,8,1311.41522425
15,2,sternberg,11,1311.4388172499998
15,2,sternberg,1,1312.54225425
15,2,sternberg,5,1313.7457232499999
15,2,sternberg,2,1313.92272325
15,2,sternberg,5,1315.1260352499999
15,2,sternberg,3,1315.14772225
15,2,sternberg,6,1316.3520342499999
15,2,sternberg,7,1319.13659625
15,2,sternberg,8,1320.76606425
15,2,sternberg,11,1320.7895012499998
15,2,sternberg,1,1321.86903225
15,2,sternberg,5,1323.0725002499998
15,2,sternberg,2,1323.14506325
15,2,sternberg,5,1324.34840625
15,2,sternberg,3,1324.50884325
15,2,sternberg,6,1325.71337425
15,2,sternberg,7,1328.3115922499999
15,2,sternberg,8,1329.7170912499998
15,2,sternberg,11,1329.74049825
15,2,sternberg,1,1330.72306025
15,2,sternberg,6,1331.92652825
15,2,sternberg,7,1334.51596425
15,2,sternberg,8,1337.1338382499998
15,2,sternberg,11,1337.15727625
15,2,sternberg,1,1338.19568225
15,2,sternberg,5,1339.39921225
15,2,sternberg,2,1339.42083725
15,2,sternberg,5,1340.62480625
15,2,sternberg,3,1340.70233725
15,2,sternberg,6,1341.90564925
15,2,sternberg,7,1344.5442732499998
15,2,sternberg,8,1346.3087102499999
15,2,sternberg,60,1403.1136212499998
16,1,screening,61,74.58005005000615
16,1,screening,1,74.78602705000615
16,1,screening,3,75.68722905000615
16,1,screening,1,76.02441205000615
16,1,screening,3,76.92589005000615
16,1,screening,1,77.24365805000615
16,1,screening,3,78.14510605000615
16,1,screening,1,78.38241805000615
16,1,screening,3,79.28389605000615
16,1,screening,1,79.59975905000614
16,1,screening,3,80.50120705000614
16,1,screening,4,84.31236105000615
16,1,screening,1,84.63356905000614
16,1,screening,3,85.53507805000615
16,1,screening,1,85.77125305000615
16,1,screening,3,86.67270105000615
16,1,screening,1,86.92457405000614
16,1,screening,3,87.82608405000614
16,1,screening,1,88.10548205000615
16,1,screening,3,89.00693005000615
16,1,screening,1,89.32737005000615
16,1,screening,3,90.22884805000615
16,1,screening,1,90.54971905000615
16,1,screening,3,91.45116605000615
16,1,screening,4,94.08442305000615
16,1,screening,1,94.40535505000615
16,1,screening,3,95.30683405000615
16,1,screening,1,95.63068405000615
16,1,screening,3,96.53207005000614
16,1,screening,1,96.85306305000614
16,1,screening,3,97.75445005000614
16,1,screening,1,98.02761205000614
16,1,screening,3,98.92899805000614
16,1,screening,1,99.24105205000615
16,1,screening,3,100.14246905000614
16,1,screening,1,100.38091705000615
16,1,screening,3,101.28230405000615
16,1,screening,4,104.65803205000614
16,1,screening,1,104.97795005000614
16,1,screening,3,105.87933705000614
16,1,screening,1,106.19658205000614
16,1,screening,3,107.09799905000615
16,1,screening,1,107.40255705000615
16,1,screening,3,108.30400505000614
16,1,screening,4,113.07279305000614
16,1,screening,1,113.39311105000614
16,1,screening,3,114.29452805000615
16,1,screening,1,114.58498505000614
16,1,screening,3,115.48637205000614
16,1,screening,1,115.71403705000614
16,1,screening,3,116.61545405000615
16,1,screening,1,116.92446705000614
16,1,screening,3,117.82582205000615
16,1,screening,1,118.14392805000615
16,1,screening,3,119.04531405000614
16,1,screening,1,119.33764605000614
16,1,screening,3,120.23900105000615
16,1,screening,1,120.53885905000615
16,1,screening,3,121.44027605000615
16,1,screening,1,121.73921305000614
16,1,screening,3,122.64059905000614
16,1,screening,1,122.90549705000615
16,1,screening,3,123.80688405000615
16,1,screening,1,124.09728005000615
16,1,screening,3,124.99869705000614
16,1,screening,1,125.24064705000615
16,1,screening,3,126.14203405000615
16,1,screening,1,126.43897305000614
16,1,screening,3,127.34035905000614
16,1,screening,1,127.56799505000615
16,1,screening,3,128.46941205000616
16,1,screening,1,128.72091605000614
16,1,screening,3,129.62230205000614
16,1,screening,4,132.87610305000615
16,1,screening,1,133.19651305000613
16,1,screening,3,134.09802205000614
16,1,screening,1,134.33299905000615
16,1,screening,3,135.23441605000613
16,1,screening,1,135.54081805000615
16,1,screening,3,136.44220405000615
16,1,screening,1,136.73588705000614
16,1,screening,3,137.63724305000613
16,1,screening,1,137.89357005000613
16,1,screening,3,138.79495705000613
16,1,screening,1,139.11548905000615
16,1,screening,3,140.01690605000616
16,1,screening,1,140.24466405000615
16,1,screening,3,141.14605005000615
16,1,screening,1,141.41411305000614
16,1,screening,3,142.31549905000614
16,1,screening,1,142.57877005000614
16,1,screening,3,143.48021705000613
16,1,screening,1,143.78081305000615
16,1,screening,3,144.68219905000615
16,1,screening,1,144.99244005000614
16,1,screening,3,145.89385705000615
16,1,screening,1,146.13663705000616
16,1,screening,3,147.03802305000613
16,1,screening,1,147.31100105000615
16,1,screening,3,148.21238805000615
16,1,screening,1,148.48115705000615
16,1,screening,3,149.38260505000613
16,1,screening,1,149.67137305000614
16,1,screening,3,150.57278905000615
16,1,screening,1,150.86779405000615
16,1,screening,3,151.76914905000615
16,1,screening,1,152.06885305000614
16,1,screening,3,152.97027005000615
16,1,screening,1,153.22180605000614
16,1,screening,3,154.12319205000614
16,1,screening,4,156.23061505000615
16,1,screening,1,156.55074805000615
16,1,screening,3,157.45225705000615
16,1,screening,1,157.74323705000614
16,1,screening,3,158.64462305000615
16,1,screening,1,158.88786405000616
16,1,screening,3,159.78922005000615
16,1,screening,1,160.02514905000615
16,1,screening,3,160.92653505000615
16,1,screening,1,161.20654805000615
16,1,screening,3,162.10799605000614
16,1,screening,1,162.42886605000615
16,1,screening,3,163.33031405000614
16,1,screening,1,163.58906905000615
16,1,screening,3,164.49149905000615
16,1,screening,1,164.77569005000615
16,1,screening,3,165.67707605000615
16,1,screening,1,165.92397305000614
16,1,screening,3,166.82532805000614
16,1,screening,1,167.12521705000614
16,1,screening,3,168.02660305000614
16,1,screening,4,169.90755805000614
16,1,screening,1,170.22744505000614
16,1,screening,3,171.12883205000614
16,1,screening,1,171.40488205000614
16,1,screening,3,172.30626805000614
16,1,screening,1,172.60068805000614
16,1,screening,3,173.50204405000613
16,1,screening,1,173.81569505000616
16,1,screening,3,174.71708105000613
16,1,screening,1,175.05285105000615
16,1,screening,3,175.95439105000614
16,1,screening,1,176.23357405000615
16,1,screening,3,177.13496005000616
16,1,screening,1,177.37291705000615
16,1,screening,3,178.27433405000613
16,1,screening,1,178.51352005000615
16,1,screening,3,179.41493705000613
16,1,screening,1,179.66478305000615
16,1,screening,3,180.56613905000614
16,1,screening,1,180.88098805000615
16,1,screening,3,181.78237405000615
16,1,screening,1,182.03206605000614
16,1,screening,3,182.93348305000615
16,1,screening,1,183.23951605000613
16,1,screening,3,184.14093305000614
16,1,screening,1,184.38942705000613
16,1,screening,3,185.29081305000614
16,1,screening,1,185.60802805000614
16,1,screening,3,186.50944505000615
16,1,screening,1,186.76841405000613
16,1,screening,3,187.66983105000614
16,1,screening,1,187.91384005000614
16,1,screening,3,188.81519605000614
16,1,screening,1,189.06494905000613
16,1,screening,3,189.96633605000613
16,1,screening,1,190.25194005000614
16,1,screening,3,191.15329505000614
16,1,screening,1,191.42538205000614
16,1,screening,3,192.32676805000614
16,1,screening,1,192.58601405000616
16,1,screening,3,193.48743105000614
16,1,screening,4,195.78965005000614
16,1,screening,1,196.11005905000613
16,1,screening,3,197.01141505000615
16,1,screening,1,197.29511405000613
16,1,screening,3,198.19646905000613
16,1,screening,1,198.47574505000614
16,1,screening,3,199.37713105000614
16,1,screening,1,199.69296405000614
16,1,screening,3,200.59447305000614
16,1,screening,1,200.84800505000615
16,1,screening,3,201.74939105000615
16,1,screening,1,202.04937205000616
16,1,screening,3,202.95078905000614
16,1,screening,1,203.25043205000614
16,1,screening,3,204.15178705000613
16,1,screening,1,204.41468905000613
16,1,screening,3,205.31607505000613
16,1,screening,1,205.59716305000615
16,1,screening,3,206.49854905000615
16,1,screening,1,206.73011705000613
16,1,screening,3,207.63147205000615
16,1,screening,1,207.86162705000615
16,1,screening,3,208.76322805000615
16,1,screening,4,218.84058605000615
16,1,screening,1,219.16041205000613
16,1,screening,3,220.06179805000613
16,1,screening,1,220.37059605000613
16,1,screening,3,221.27195105000615
16,1,screening,1,221.58901205000615
16,1,screening,3,222.49039805000615
16,1,screening,1,222.72734205000614
16,1,screening,3,223.62872805000615
16,1,screening,1,223.91258105000614
16,1,screening,3,224.81396705000614
16,1,screening,1,225.08531705000615
16,1,screening,3,225.98685705000614
16,1,screening,1,226.21264905000615
16,1,screening,3,227.11406605000613
16,1,screening,1,227.37217505000615
16,1,screening,3,228.27356105000615
16,1,screening,1,228.51563505000615
16,1,screening,3,229.41705205000613
16,1,screening,1,229.72050405000613
16,1,screening,3,230.62189005000613
16,1,screening,1,230.87760405000614
16,1,screening,3,231.77902105000615
16,1,screening,1,232.05577705000613
16,1,screening,3,232.95716305000613
16,1,screening,4,235.33258705000614
16,1,screening,1,235.65232105000615
16,1,screening,3,236.55361505000613
16,1,screening,1,236.83842005000614
16,1,screening,3,237.73980605000614
16,1,screening,1,237.99020505000615
16,1,screening,3,238.89159105000613
16,1,screening,1,239.18122005000615
16,1,screening,3,240.08272905000615
16,1,screening,1,240.37518305000614
16,1,screening,3,241.27656905000615
16,1,screening,1,241.57541305000615
16,1,screening,3,242.47683005000613
16,1,screening,1,242.74704405000614
16,1,screening,3,243.64843005000614
16,1,screening,1,243.88147205000615
16,1,screening,3,244.78282705000615
16,1,screening,1,245.03024605000613
16,1,screening,3,245.93160205000615
16,1,screening,1,246.24820205000614
16,1,screening,3,247.14958805000614
16,1,screening,1,247.38954205000613
16,1,screening,3,248.29092805000613
16,1,screening,1,248.59788305000615
16,1,screening,3,249.49926905000615
16,1,screening,4,253.34544405000614
16,1,screening,1,253.66526905000615
16,1,screening,3,254.56665605000615
16,1,screening,1,254.89204205000613
16,1,screening,3,255.79342805000613
16,1,screening,1,256.0254870500061
16,1,screening,3,256.9269650500061
16,1,screening,1,257.19598105000614
16,1,screening,3,258.09742805000616
16,1,screening,1,258.33280505000613
16,1,screening,3,259.23419105000613
16,1,screening,1,259.55564505000615
16,1,screening,3,260.4570010500061
16,1,screening,1,260.68144105000613
16,1,screening,3,261.58282705000613
16,1,screening,1,261.8842520500061
16,1,screening,3,262.78566905000616
16,1,screening,1,263.0910260500061
16,1,screening,3,263.9924120500061
16,1,screening,1,264.30265305000614
16,1,screening,3,265.20410105000616
16,1,screening,1,265.4367130500061
16,1,screening,3,266.33813005000616
16,1,screening,1,266.6022600500061
16,1,screening,3,267.5036460500061
16,1,screening,4,271.45322505000615
16,1,screening,1,271.7731430500061
16,1,screening,3,272.67452905000613
16,1,screening,1,272.98071505000615
16,1,screening,3,273.88210105000616
16,1,screening,1,274.1495190500061
16,1,screening,3,275.0509050500061
16,1,screening,1,275.36722905000613
16,1,screening,3,276.26861505000613
16,1,screening,1,276.51151805000615
16,1,screening,3,277.41290505000615
16,1,screening,4,279.69168405000613
16,1,screening,1,280.01135605000616
16,1,screening,3,280.91277305000614
16,1,screening,1,281.1587480500061
16,1,screening,3,282.0601340500061
16,1,screening,1,282.2976000500061
16,1,screening,3,283.19901705000615
16,1,screening,4,285.32195305000613
16,1,screening,1,285.64153305000616
16,1,screening,3,286.54295005000614
16,1,screening,1,286.82557405000614
16,1,screening,3,287.72702205000616
16,1,screening,1,288.00617405000617
16,1,screening,3,288.90759105000615
16,1,screening,1,289.14653205000616
16,1,screening,3,290.04794905000614
16,1,screening,1,290.35822105000614
16,1,screening,3,291.2596370500061
16,1,screening,1,291.54659305000615
16,1,screening,3,292.44797905000615
16,1,screening,1,292.7079010500061
16,1,screening,3,293.60925705000614
16,1,screening,1,293.88509205000616
16,1,screening,3,294.78675405000615
16,1,screening,1,295.05140705000616
16,1,screening,3,295.95282405000614
16,1,screening,1,296.18654205000615
16,1,screening,3,297.0878970500061
16,1,screening,1,297.3267760500061
16,1,screening,3,298.2273940500061
16,1,screening,1,298.47392205000614
16,1,screening,3,299.37454105000614
16,1,screening,1,299.6208840500061
16,1,screening,3,300.52153305000616
16,1,screening,1,300.76600305000613
16,1,screening,3,301.6664980500061
16,1,screening,1,301.93161205000615
16,1,screening,3,302.83226105000614
16,1,screening,4,304.61319105000615
16,1,screening,1,304.93267905000613
16,1,screening,3,305.83412705000615
16,1,screening,1,306.1527860500061
16,1,screening,3,307.05469405000616
16,1,screening,1,307.3737210500061
16,1,screening,3,308.27513805000615
16,1,screening,1,308.5493760500061
16,1,screening,3,309.45079305000615
16,1,screening,1,309.72331005000615
16,1,screening,3,310.62469605000615
16,1,screening,1,310.88256005000613
16,1,screening,3,311.78394605000614
16,1,screening,1,312.0991330500061
16,1,screening,3,313.0005190500061
16,1,screening,1,313.26087105000613
16,1,screening,3,314.1622880500061
16,1,screening,1,314.39751105000613
16,1,screening,3,315.2991740500061
16,1,screening,1,315.60198105000615
16,1,screening,3,316.50336705000615
16,1,screening,1,316.76645305000613
16,1,screening,3,317.6678700500061
16,1,screening,1,317.9161800500061
16,1,screening,3,318.81759705000616
16,1,screening,1,319.08261905000614
16,1,screening,3,319.9840360500061
16,1,screening,1,320.21824505000615
16,1,screening,3,321.11963105000615
16,1,screening,4,323.4416020500061
16,1,screening,1,323.76167405000615
16,1,screening,3,324.66306005000615
16,1,screening,1,324.98285505000615
16,1,screening,3,325.88427205000613
16,1,screening,1,326.20465105000613
16,1,screening,3,327.1060680500061
16,1,screening,1,327.3879240500061
16,1,screening,3,328.28934105000616
16,1,screening,4,330.36742605000615
16,1,screening,1,330.6872520500061
16,1,screening,3,331.58888405000613
16,1,screening,1,331.83768505000614
16,1,screening,3,332.7391020500061
16,1,screening,1,332.9989630500061
16,1,screening,3,333.9003490500061
16,1,screening,1,334.20687305000615
16,1,screening,3,335.10826005000615
16,1,screening,1,335.3337140500061
16,1,screening,3,336.23513105000615
16,1,screening,1,336.4545640500061
16,1,screening,3,337.3553660500061
16,1,screening,1,337.5960270500061
16,1,screening,3,338.49747405000613
16,1,screening,1,338.78587405000616
16,1,screening,3,339.68726005000616
16,1,screening,1,339.98542805000613
16,1,screening,3,340.88681405000614
16,1,screening,1,341.1753670500061
16,1,screening,3,342.0767540500061
16,1,screening,1,342.3465670500061
16,1,screening,3,343.24798405000615
16,1,screening,1,343.5266150500061
16,1,screening,3,344.4280010500061
16,1,screening,1,344.68190205000616
16,1,screening,3,345.58331905000614
16,1,screening,1,345.88188605000613
16,1,screening,3,346.78333405000615
16,1,screening,1,347.02660605000614
16,1,screening,3,347.9280230500061
16,1,screening,1,348.22112205000616
16,1,screening,3,349.1224780500061
16,1,screening,1,349.3655040500061
16,1,screening,3,350.2668900500061
16,1,screening,1,350.53409305000616
16,1,screening,3,351.43550905000615
16,1,screening,1,351.72252605000614
16,1,screening,3,352.62391305000614
16,1,screening,1,352.9268730500061
16,1,screening,3,353.82829005000616
16,1,screening,1,354.06117905000616
16,1,screening,3,354.96256505000616
16,1,screening,1,355.27944205000614
16,1,screening,3,356.18073605000615
16,1,screening,1,356.4682130500061
16,1,screening,3,357.36877005000616
16,1,screening,1,357.64094905000616
16,1,screening,3,358.54236605000614
16,1,screening,1,358.8100910500061
16,1,screening,3,359.71150805000616
16,1,screening,1,359.98107605000615
16,1,screening,3,360.88246205000615
16,1,screening,1,361.13728505000614
16,1,screening,3,362.0387020500061
16,1,screening,1,362.31352305000615
16,1,screening,3,363.21490905000616
16,1,screening,1,363.4907440500061
16,1,screening,3,364.39213005000613
16,1,screening,1,364.6977640500061
16,1,screening,3,365.59911905000615
16,1,screening,1,365.90272505000615
16,1,screening,3,366.80414205000613
16,1,screening,4,370.45475305000616
16,1,screening,1,370.7751010500061
16,1,screening,3,371.67697905000614
16,1,screening,1,371.9398190500061
16,1,screening,3,372.84123605000616
16,1,screening,1,373.14696205000615
16,1,screening,3,374.04837905000613
16,1,screening,1,374.32651705000615
16,1,screening,3,375.2279340500061
16,1,screening,1,375.4877330500061
16,1,screening,3,376.38908905000613
16,1,screening,1,376.70716405000616
16,1,screening,3,377.60858105000614
16,1,screening,1,377.92017405000615
16,1,screening,3,378.82156005000616
16,1,screening,1,379.10126605000613
