group,subject,unit,area,model,layer,view,rho,rho_null
MTL non-concept,3,33,amygdala,vit_b_16,block2,cls,0.06888618213196328,0.05925730577108182
MTL non-concept,3,35,hippocampus,vit_b_16,block2,cls,-0.0634651686134602,-0.002414673510681268
MTL non-concept,3,36,hippocampus,vit_b_16,block2,cls,0.04055314758995499,0.24701899060325405
MTL non-concept,3,37,hippocampus,vit_b_16,block2,cls,-0.026346732035461746,-0.035605764984118646
MTL non-concept,3,38,hippocampus,vit_b_16,block2,cls,0.04944500191750796,-0.052074041611404914
MTL non-concept,4,1,amygdala,vit_b_16,block2,cls,0.05559009244614756,0.10465366186808617
MTL non-concept,4,3,amygdala,vit_b_16,block2,cls,-0.09051798857016548,0.14735888122481813
MTL non-concept,4,4,amygdala,vit_b_16,block2,cls,0.16446954787497642,0.2528164674943466
MTL non-concept,4,5,amygdala,vit_b_16,block2,cls,0.02383116080756042,-0.014040652068148654
MTL non-concept,4,6,amygdala,vit_b_16,block2,cls,0.1375426482652546,0.06553220407647392
MTL non-concept,4,7,amygdala,vit_b_16,block2,cls,0.158403234693462,0.2103617227559528
MTL non-concept,4,9,amygdala,vit_b_16,block2,cls,-0.25109197137229833,0.012841510264484804
MTL non-concept,4,10,amygdala,vit_b_16,block2,cls,0.049455091679905534,0.029944841313719137
MTL non-concept,4,16,amygdala,vit_b_16,block2,cls,-0.16877644282414314,0.010340584788864885
MTL non-concept,4,17,amygdala,vit_b_16,block2,cls,0.15840479300399884,0.10634671039917297
MTL non-concept,4,18,amygdala,vit_b_16,block2,cls,0.02871511791375298,0.041531156918396275
MTL non-concept,4,19,amygdala,vit_b_16,block2,cls,-0.2585251982326702,-0.2650023595888408
MTL non-concept,4,20,amygdala,vit_b_16,block2,cls,-0.00855425413675682,-0.01849694443612455
MTL non-concept,4,21,amygdala,vit_b_16,block2,cls,0.16407481860855216,0.057343858453894656
MTL non-concept,4,22,amygdala,vit_b_16,block2,cls,-0.019538118915906108,0.04113688409318197
MTL non-concept,4,24,amygdala,vit_b_16,block2,cls,0.13790028197959575,-0.2511483681777622
MTL non-concept,4,27,amygdala,vit_b_16,block2,cls,0.0770280210077861,0.001135319200452636
MTL non-concept,4,28,amygdala,vit_b_16,block2,cls,0.07543012813758243,0.1360462238474164
MTL non-concept,4,29,amygdala,vit_b_16,block2,cls,0.06845215805521308,0.22787049088939348
MTL non-concept,4,31,amygdala,vit_b_16,block2,cls,0.14689142903096494,0.012774105257354802
MTL non-concept,4,32,amygdala,vit_b_16,block2,cls,-0.04553178107708378,-0.09009426597198686
MTL non-concept,4,42,amygdala,vit_b_16,block2,cls,0.28617390145565447,0.14648495733923347
MTL non-concept,4,47,amygdala,vit_b_16,block2,cls,0.1984023341402445,0.3221819183123675
MTL non-concept,4,48,amygdala,vit_b_16,block2,cls,0.09883357216015858,-0.11069058099264602
MTL non-concept,5,21,amygdala,vit_b_16,block2,cls,-0.07119736095614107,-0.18186704435438342
MTL non-concept,5,22,amygdala,vit_b_16,block2,cls,-0.07683787619518793,-0.04746925253938331
MTL non-concept,5,23,amygdala,vit_b_16,block2,cls,0.09404019509589699,0.010650254303982313
MTL non-concept,5,24,amygdala,vit_b_16,block2,cls,-0.1834202262098255,0.02863096721723823
MTL non-concept,5,25,hippocampus,vit_b_16,block2,cls,0.04695325503731535,0.1242011481289485
MTL non-concept,5,27,hippocampus,vit_b_16,block2,cls,-0.04709081270821969,-0.16057860066118987
MTL non-concept,5,28,hippocampus,vit_b_16,block2,cls,-0.02952562245253764,-0.018935493224886222
MTL non-concept,5,30,hippocampus,vit_b_16,block2,cls,-0.16444029361322157,-0.14950188617170454
MTL non-concept,5,31,hippocampus,vit_b_16,block2,cls,0.23128743479567318,-0.020791340362921695
MTL non-concept,5,32,hippocampus,vit_b_16,block2,cls,-0.07892444528111126,0.002651156342555809
MTL non-concept,7,13,hippocampus,vit_b_16,block2,cls,0.07631603681364885,0.13418496949247272
MTL non-concept,7,14,hippocampus,vit_b_16,block2,cls,-0.04549892609214441,0.020478439209460023
MTL non-concept,7,15,hippocampus,vit_b_16,block2,cls,0.08121027557751623,-0.041360690393607825
MTL non-concept,7,16,hippocampus,vit_b_16,block2,cls,0.2886301078893163,-0.05256386029100025
MTL non-concept,7,18,amygdala,vit_b_16,block2,cls,-0.0744492691432406,-0.20619378597618532
MTL non-concept,7,19,amygdala,vit_b_16,block2,cls,-0.10637124425531065,-0.05569747369441354
MTL non-concept,7,22,amygdala,vit_b_16,block2,cls,0.03436156886325946,0.3567896783723936
MTL non-concept,7,27,amygdala,vit_b_16,block2,cls,-0.10603794824132809,0.09056091701256679
MTL non-concept,7,28,amygdala,vit_b_16,block2,cls,0.12400280575179153,-0.15126696229167094
MTL non-concept,7,29,amygdala,vit_b_16,block2,cls,0.05003707507635396,0.13047499390569062
MTL non-concept,7,31,amygdala,vit_b_16,block2,cls,-0.10239037749919865,0.12097002666901795
MTL non-concept,7,32,amygdala,vit_b_16,block2,cls,-0.31733300716613655,0.15582693097542297
MTL non-concept,7,33,amygdala,vit_b_16,block2,cls,0.014995750002693644,0.07660767523400598
MTL non-concept,8,32,hippocampus,vit_b_16,block2,cls,-0.02468319961527198,-0.0246016369944913
MTL non-concept,8,33,hippocampus,vit_b_16,block2,cls,0.015476664482825047,-0.009330522364983175
MTL non-concept,8,35,hippocampus,vit_b_16,block2,cls,0.06351643105374133,0.008957937397073363
MTL non-concept,8,36,hippocampus,vit_b_16,block2,cls,0.08527690305276399,-0.12057570872492884
MTL non-concept,8,39,hippocampus,vit_b_16,block2,cls,-0.05369366723996276,0.20266085632844458
MTL non-concept,8,40,hippocampus,vit_b_16,block2,cls,0.025207085145390405,-0.23601728483854137
MTL non-concept,8,41,hippocampus,vit_b_16,block2,cls,0.20185425685082026,-0.04827855129296521
MTL non-concept,8,43,hippocampus,vit_b_16,block2,cls,-0.0561982574967444,0.2081443203956449
MTL non-concept,8,44,hippocampus,vit_b_16,block2,cls,0.29400523890906655,0.12042176179502877
MTL non-concept,8,46,hippocampus,vit_b_16,block2,cls,0.1211987524886142,0.16286931606313781
MTL non-concept,8,48,hippocampus,vit_b_16,block2,cls,-0.1662188157140835,0.06624921526330871
MTL non-concept,8,49,hippocampus,vit_b_16,block2,cls,-0.16638683668317478,0.1715401082312478
MTL non-concept,8,50,hippocampus,vit_b_16,block2,cls,0.21107991300108608,0.09147568854620891
MTL non-concept,8,52,amygdala,vit_b_16,block2,cls,-0.23520216514871864,-0.13264935350578486
MTL non-concept,8,53,amygdala,vit_b_16,block2,cls,-0.06675299208090643,0.047900463108955536
MTL non-concept,8,54,amygdala,vit_b_16,block2,cls,-0.36851685022193964,0.20264378763344013
MTL non-concept,8,55,amygdala,vit_b_16,block2,cls,-0.030771679620198094,0.13426033988097139
MTL non-concept,8,56,amygdala,vit_b_16,block2,cls,0.1975299937549945,0.08960108842822068
MTL non-concept,8,57,amygdala,vit_b_16,block2,cls,-0.04634721133580116,0.044107819124332544
MTL non-concept,9,18,amygdala,vit_b_16,block2,cls,-0.0397379599569955,-0.0021468593472063523
MTL non-concept,9,19,amygdala,vit_b_16,block2,cls,-0.02701463166598524,-0.08586930541247956
MTL non-concept,9,20,amygdala,vit_b_16,block2,cls,0.07564063723389125,0.15758459419768625
MTL non-concept,9,21,amygdala,vit_b_16,block2,cls,0.10847860470549635,0.007342792614695153
MTL non-concept,9,22,amygdala,vit_b_16,block2,cls,-0.18859747724196277,0.04033583969960347
MTL non-concept,9,23,amygdala,vit_b_16,block2,cls,0.08374119050204785,0.03748016376961668
MTL non-concept,9,24,amygdala,vit_b_16,block2,cls,-0.12242774630833204,-0.0791067968151557
MTL non-concept,9,26,amygdala,vit_b_16,block2,cls,-0.11598589109504845,0.08858550768930899
MTL non-concept,9,27,amygdala,vit_b_16,block2,cls,-0.1855848637845172,-0.06818472137179935
MTL non-concept,9,28,hippocampus,vit_b_16,block2,cls,0.1669809463595952,-0.12084306701819973
MTL non-concept,9,29,hippocampus,vit_b_16,block2,cls,-0.17962439854446086,-0.11369711937842752
MTL non-concept,9,30,hippocampus,vit_b_16,block2,cls,-0.14852936681046358,0.0890932109873775
MTL non-concept,9,31,hippocampus,vit_b_16,block2,cls,0.10145828460111292,-0.049896498648309286
MTL non-concept,9,52,amygdala,vit_b_16,block2,cls,-0.34460871395776305,-0.3293468451915283
MTL non-concept,10,22,amygdala,vit_b_16,block2,cls,0.03244293331388333,-0.20558097040427895
MTL non-concept,10,23,amygdala,vit_b_16,block2,cls,0.062008266839090616,0.13327250520335815
MTL non-concept,10,24,amygdala,vit_b_16,block2,cls,0.028635095601456342,-0.022896164441489182
MTL non-concept,10,25,amygdala,vit_b_16,block2,cls,-0.016546199890124787,0.034923793545373435
MTL non-concept,10,26,amygdala,vit_b_16,block2,cls,-0.07678916238614762,-0.11456966581271248
MTL non-concept,10,27,amygdala,vit_b_16,block2,cls,0.07716867506264485,0.10872627180590108
MTL non-concept,10,28,amygdala,vit_b_16,block2,cls,-0.14504530272873384,-0.11314402815989674
MTL non-concept,10,29,amygdala,vit_b_16,block2,cls,-0.19370406502552565,0.0006610361091516601
MTL non-concept,10,30,amygdala,vit_b_16,block2,cls,0.010029346797827148,0.12714379132724368
MTL non-concept,10,31,amygdala,vit_b_16,block2,cls,0.018333764678377527,0.14888583584998613
MTL non-concept,10,32,amygdala,vit_b_16,block2,cls,0.03784071632543109,-0.1015134990135205
MTL non-concept,10,33,amygdala,vit_b_16,block2,cls,0.20423427723900733,0.31368282171575484
MTL non-concept,10,34,hippocampus,vit_b_16,block2,cls,-0.025805157841104057,0.022856716954962285
MTL non-concept,10,35,hippocampus,vit_b_16,block2,cls,-0.08085176434203177,0.01222846515920491
MTL non-concept,10,36,hippocampus,vit_b_16,block2,cls,-0.04321249248126701,0.11169123481019147
MTL non-concept,10,37,hippocampus,vit_b_16,block2,cls,-0.03200893942429917,-0.027794166143306022
MTL non-concept,10,38,hippocampus,vit_b_16,block2,cls,-0.07581920237366968,0.06358542741410289
MTL non-concept,10,39,hippocampus,vit_b_16,block2,cls,-0.02257921435423143,-0.05567487069667156
MTL non-concept,10,40,hippocampus,vit_b_16,block2,cls,-0.03117740075984945,0.044798346155533485
MTL non-concept,10,41,hippocampus,vit_b_16,block2,cls,-0.01039434664605255,-0.03337543194174136
MTL non-concept,10,42,hippocampus,vit_b_16,block2,cls,-0.08369214845478729,-0.06566161823012888
MTL non-concept,10,43,hippocampus,vit_b_16,block2,cls,-0.015832463029997024,-0.04855822130090133
MTL non-concept,10,44,hippocampus,vit_b_16,block2,cls,0.06258357834322763,0.10072621271769071
MTL non-concept,10,45,hippocampus,vit_b_16,block2,cls,0.1662927240295834,0.060247605570686556
MTL non-concept,10,62,amygdala,vit_b_16,block2,cls,0.12165897201973067,-0.0859349222558322
MTL non-concept,10,63,amygdala,vit_b_16,block2,cls,0.002499857086781686,-0.16818560941862207
MTL non-concept,10,65,amygdala,vit_b_16,block2,cls,0.08967064001285185,0.08283906434638019
MTL non-concept,10,66,amygdala,vit_b_16,block2,cls,-0.0703950024514816,0.03825256641659649
MTL non-concept,10,68,amygdala,vit_b_16,block2,cls,0.05509910229037122,0.11129204640829828
MTL non-concept,10,69,amygdala,vit_b_16,block2,cls,-0.054764174152948555,-0.14132435543303787
MTL non-concept,11,0,hippocampus,vit_b_16,block2,cls,0.17017720396389696,0.12379223324160736
MTL non-concept,11,1,hippocampus,vit_b_16,block2,cls,0.06528624670410957,0.09897704189250676
MTL non-concept,11,2,hippocampus,vit_b_16,block2,cls,0.08478161596728861,-0.032235076750863796
MTL non-concept,11,3,hippocampus,vit_b_16,block2,cls,-0.16289899137492334,-0.04188384002527344
MTL non-concept,11,4,hippocampus,vit_b_16,block2,cls,0.09630273176775103,0.10737189610061305
MTL non-concept,11,8,hippocampus,vit_b_16,block2,cls,-0.07977653852058335,0.08059833270710608
MTL non-concept,11,9,hippocampus,vit_b_16,block2,cls,0.021792119756847212,0.03658341518148339
MTL non-concept,11,10,hippocampus,vit_b_16,block2,cls,0.17779071612778216,0.24791799858504743
MTL non-concept,11,14,hippocampus,vit_b_16,block2,cls,-0.06262516751763744,-0.04612544358791749
MTL non-concept,11,15,hippocampus,vit_b_16,block2,cls,0.14167590331027627,-0.1234126334849328
MTL non-concept,11,19,hippocampus,vit_b_16,block2,cls,0.1918054355032337,0.037699245909324997
MTL non-concept,11,20,hippocampus,vit_b_16,block2,cls,0.0227277356309852,-0.01741891944049715
MTL non-concept,11,21,amygdala,vit_b_16,block2,cls,0.16080326878382303,0.2937041306265775
MTL non-concept,11,22,amygdala,vit_b_16,block2,cls,-0.13887492873761045,-0.09176958650220801
MTL non-concept,11,23,amygdala,vit_b_16,block2,cls,-0.20418203836929144,0.19772101816045526
MTL non-concept,11,24,amygdala,vit_b_16,block2,cls,-0.12993745223626657,0.10865097561907364
MTL non-concept,11,26,amygdala,vit_b_16,block2,cls,0.04381785939738742,-0.15538242553908754
MTL non-concept,11,27,amygdala,vit_b_16,block2,cls,0.04016184456316912,0.026390663371286496
MTL non-concept,11,29,amygdala,vit_b_16,block2,cls,0.011448990123379889,-0.026288369758443026
MTL non-concept,11,30,amygdala,vit_b_16,block2,cls,0.10026130005775057,0.13191242148402538
MTL non-concept,11,32,amygdala,vit_b_16,block2,cls,-0.0773418913683013,-0.13078667610804195
MTL non-concept,11,33,amygdala,vit_b_16,block2,cls,-0.26306943458325543,-0.24422114895355143
MTL non-concept,11,35,amygdala,vit_b_16,block2,cls,-0.00918439952104477,-0.0061308786532783596
MTL non-concept,11,61,hippocampus,vit_b_16,block2,cls,-0.033764901937023244,0.0032766546231531276
MTL non-concept,11,62,hippocampus,vit_b_16,block2,cls,0.0948847267993709,0.07980122546137818
MTL non-concept,11,63,hippocampus,vit_b_16,block2,cls,0.05618145463679126,0.18662019539387215
MTL non-concept,11,64,hippocampus,vit_b_16,block2,cls,0.31009010103528034,-0.11201582885797993
MTL non-concept,11,66,hippocampus,vit_b_16,block2,cls,-0.020981109350021076,-0.00798492215035986
MTL non-concept,11,67,hippocampus,vit_b_16,block2,cls,0.0006108382366279794,0.052048508079342415
MTL non-concept,11,69,amygdala,vit_b_16,block2,cls,0.07419427475592534,-0.12373992299593907
MTL non-concept,11,70,amygdala,vit_b_16,block2,cls,0.006581457265340635,-0.0006169387561461108
MTL non-concept,11,71,amygdala,vit_b_16,block2,cls,-0.13556372112802298,-0.004532774553807913
MTL non-concept,12,16,amygdala,vit_b_16,block2,cls,0.14991502167405577,0.18040951001750183
MTL non-concept,12,17,amygdala,vit_b_16,block2,cls,-0.1013461094538411,-0.09559682075560419
MTL non-concept,13,21,amygdala,vit_b_16,block2,cls,0.2331367164126381,-0.3169761357840543
MTL non-concept,13,22,amygdala,vit_b_16,block2,cls,0.10801750722380654,0.040480952317632886
MTL non-concept,13,23,amygdala,vit_b_16,block2,cls,0.1021406891917447,0.11472288444931872
MTL non-concept,13,24,amygdala,vit_b_16,block2,cls,0.08430950803545968,-0.1180216453918997
MTL non-concept,13,27,amygdala,vit_b_16,block2,cls,0.194240425233074,-0.04555392159765687
MTL non-concept,13,29,amygdala,vit_b_16,block2,cls,-0.00393552275597425,0.02143731962434626
MTL non-concept,13,34,hippocampus,vit_b_16,block2,cls,0.07668969433065871,0.031693594218388514
MTL non-concept,13,36,hippocampus,vit_b_16,block2,cls,-0.09083508738385383,0.0017743915298079017
MTL non-concept,13,38,hippocampus,vit_b_16,block2,cls,0.03524905274421433,0.14962951293909024
MTL non-concept,13,39,hippocampus,vit_b_16,block2,cls,0.02192232806421248,-0.08294494510124242
MTL non-concept,13,40,hippocampus,vit_b_16,block2,cls,-0.0023456742362203764,-0.08226476388562315
MTL non-concept,13,41,hippocampus,vit_b_16,block2,cls,-0.23843418068490377,-0.26172025666636217
MTL non-concept,13,42,hippocampus,vit_b_16,block2,cls,0.012686482753260689,0.23533566805945957
MTL non-concept,13,44,hippocampus,vit_b_16,block2,cls,0.026006572211805887,-0.10606506253775808
MTL non-concept,13,45,hippocampus,vit_b_16,block2,cls,-0.24282418233560857,-0.20419831980548458
MTL non-concept,13,47,hippocampus,vit_b_16,block2,cls,-0.18425359422721518,-0.06588099419220889
MTL non-concept,13,79,amygdala,vit_b_16,block2,cls,0.18090577982867714,0.4530917783674272
MTL non-concept,13,81,amygdala,vit_b_16,block2,cls,-0.29493520965502906,-0.06152720133436222
MTL non-concept,13,87,amygdala,vit_b_16,block2,cls,0.3854415203885238,0.41178743429216924
MTL non-concept,13,96,amygdala,vit_b_16,block2,cls,0.3241695205164504,-0.2978526523616181
MTL non-concept,13,99,hippocampus,vit_b_16,block2,cls,0.04674011548108644,0.11482414745624896
MTL non-concept,13,100,hippocampus,vit_b_16,block2,cls,-0.04123911793058096,-0.13081644751114138
MTL non-concept,13,101,hippocampus,vit_b_16,block2,cls,-0.20879232338603645,-0.188866190515111
MTL non-concept,13,102,hippocampus,vit_b_16,block2,cls,0.06551822183096172,-0.09410093526611255
MTL non-concept,14,7,amygdala,vit_b_16,block2,cls,0.018531143485811172,0.16407024276991902
MTL non-concept,14,8,amygdala,vit_b_16,block2,cls,0.12463201349623323,0.14379221393971608
MTL non-concept,14,9,hippocampus,vit_b_16,block2,cls,-0.00048133202466906687,0.03307007632494647
MTL non-concept,14,11,hippocampus,vit_b_16,block2,cls,0.0033685945240575534,-0.20265596127026067
MTL non-concept,14,12,hippocampus,vit_b_16,block2,cls,0.012491528045509596,0.01096916373314972
MTL non-concept,14,13,hippocampus,vit_b_16,block2,cls,0.145207634626309,0.30789940651068826
MTL non-concept,14,54,amygdala,vit_b_16,block2,cls,0.21715867686101492,-0.3743798960426334
MTL non-concept,14,57,amygdala,vit_b_16,block2,cls,0.19051930147190943,-0.28910386112970105
MTL non-concept,14,58,amygdala,vit_b_16,block2,cls,0.39406463414404375,0.3765480811215312
MTL non-concept,14,64,amygdala,vit_b_16,block2,cls,-0.17633354181229094,0.06372098999474003
MTL non-concept,14,65,amygdala,vit_b_16,block2,cls,0.19847208272984793,-0.16245743407432997
MTL non-concept,14,66,amygdala,vit_b_16,block2,cls,0.22639257517100603,0.161623493359028
MTL non-concept,14,67,hippocampus,vit_b_16,block2,cls,0.052997948340640706,-0.062131015142177455
MTL non-concept,14,70,hippocampus,vit_b_16,block2,cls,0.05712005580945469,-0.06057650611986694
MTL non-concept,14,71,hippocampus,vit_b_16,block2,cls,0.07991913572800546,0.027815167994403155
MTL non-concept,15,3,amygdala,vit_b_16,block2,cls,-0.30114852890564525,0.23172135243131256
MTL non-concept,15,4,amygdala,vit_b_16,block2,cls,0.02532767214925825,0.08937165325390516
MTL non-concept,15,5,amygdala,vit_b_16,block2,cls,-0.04243517247247667,0.06278941830627867
MTL non-concept,15,6,amygdala,vit_b_16,block2,cls,0.22383098148174832,0.06378237207519342
MTL non-concept,15,7,amygdala,vit_b_16,block2,cls,-0.1075102761092055,-0.0662032024952495
MTL non-concept,15,9,amygdala,vit_b_16,block2,cls,-0.003077159910042482,0.08751586649473304
MTL non-concept,15,10,amygdala,vit_b_16,block2,cls,-0.02222871268811199,0.024448751796244696
MTL non-concept,15,12,hippocampus,vit_b_16,block2,cls,-0.2238103072101975,-0.02955465470904627
MTL non-concept,15,14,hippocampus,vit_b_16,block2,cls,0.05201167505100437,0.18775245655703382
MTL non-concept,15,15,hippocampus,vit_b_16,block2,cls,-0.3271114430087313,-0.21980640184017686
MTL non-concept,15,16,hippocampus,vit_b_16,block2,cls,-0.026073275948052484,0.018458063823959783
MTL non-concept,16,0,hippocampus,vit_b_16,block2,cls,-0.025514243877727952,-0.05914179080444593
MTL non-concept,16,1,hippocampus,vit_b_16,block2,cls,0.009934390528917071,-0.0870215963184832
MTL non-concept,16,2,hippocampus,vit_b_16,block2,cls,0.09473427515478479,0.10414499713192878
MTL non-concept,16,3,hippocampus,vit_b_16,block2,cls,-0.1222035519256484,-0.06186783044837786
MTL non-concept,16,4,hippocampus,vit_b_16,block2,cls,0.10636756672971007,0.1637783762819058
MTL non-concept,16,5,hippocampus,vit_b_16,block2,cls,0.18409755639906356,-0.04424264349818346
MTL non-concept,16,6,hippocampus,vit_b_16,block2,cls,0.0034008398626817235,-0.16664115327140444
MTL non-concept,16,8,amygdala,vit_b_16,block2,cls,0.1894799542797013,0.1144518059335777
MTL non-concept,16,10,amygdala,vit_b_16,block2,cls,-0.09288820752878152,0.03839248101405525
MTL non-concept,16,11,amygdala,vit_b_16,block2,cls,0.029349503903415782,0.07524315285667041
MTL non-concept,16,14,amygdala,vit_b_16,block2,cls,0.23405306687033642,-0.19098685130101764
MTL non-concept,16,15,amygdala,vit_b_16,block2,cls,-0.0076880771879082556,-0.10469139973080445
MTL non-concept,16,16,amygdala,vit_b_16,block2,cls,0.08112593364446996,0.036948097636953864
MTL non-concept,16,17,amygdala,vit_b_16,block2,cls,0.031022021276204355,-0.22177843470551292
MTL non-concept,16,19,amygdala,vit_b_16,block2,cls,-0.07652388536692921,0.08165345373703713
MTL non-concept,16,22,amygdala,vit_b_16,block2,cls,-0.02237984808487504,0.08511242124900979
MTL non-concept,16,25,amygdala,vit_b_16,block2,cls,0.2144500944289956,0.3377140891827304
MTL non-concept,16,26,amygdala,vit_b_16,block2,cls,0.062329023787299,-0.012664946853885252
MTL non-concept,16,27,amygdala,vit_b_16,block2,cls,-0.018259023012772765,0.0795003516681375
MTL non-concept,16,28,amygdala,vit_b_16,block2,cls,0.21560980577727107,-0.10552230721063904
MTL non-concept,16,29,amygdala,vit_b_16,block2,cls,-0.028098515983728044,-0.0010103079839393868
MTL non-concept,16,31,amygdala,vit_b_16,block2,cls,-0.1138797125606168,-0.09330938985136113
MTL non-concept,16,33,amygdala,vit_b_16,block2,cls,-0.005982477499233275,0.36268586146751197
MTL non-concept,17,3,amygdala,vit_b_16,block2,cls,-0.014165454564657955,0.15772964436636164
MTL non-concept,17,7,amygdala,vit_b_16,block2,cls,0.15840379952870676,-0.008829054599106403
MTL non-concept,18,4,hippocampus,vit_b_16,block2,cls,-0.028580667327758134,0.06040091397842131
MTL non-concept,18,6,hippocampus,vit_b_16,block2,cls,-0.23552611309054103,0.12105892142417539
MTL non-concept,18,7,hippocampus,vit_b_16,block2,cls,0.04664841492366788,-0.11267269932347254
MTL non-concept,18,8,hippocampus,vit_b_16,block2,cls,0.0682124829416984,0.06632753703637671
MTL non-concept,18,9,hippocampus,vit_b_16,block2,cls,-0.04923110626643935,-0.06212085610113247
MTL non-concept,18,15,amygdala,vit_b_16,block2,cls,0.05435996494525551,-0.05601634232885614
MTL non-concept,18,25,amygdala,vit_b_16,block2,cls,0.07422119869366776,-0.10260016590032815
MTL non-concept,18,26,amygdala,vit_b_16,block2,cls,-0.05341557344035825,-0.05973795725027974
MTL non-concept,18,27,amygdala,vit_b_16,block2,cls,-0.17805870346808317,-0.037649291074613817
MTL non-concept,18,36,hippocampus,vit_b_16,block2,cls,0.18648427327024664,-0.12207876155869368
MTL non-concept,18,52,amygdala,vit_b_16,block2,cls,0.16793812167701117,-0.17622748954102255
MTL non-concept,20,5,amygdala,vit_b_16,block2,cls,-0.05831436823880079,0.0760582347267941
MTL non-concept,21,3,hippocampus,vit_b_16,block2,cls,-0.17189554566555318,0.04214709576050253
MTL non-concept,21,13,hippocampus,vit_b_16,block2,cls,-0.030920195470209598,0.09098665500424277
MTL non-concept,21,15,hippocampus,vit_b_16,block2,cls,-0.042882123247898425,0.033512677763440246
MTL non-concept,21,16,hippocampus,vit_b_16,block2,cls,0.05819993070875251,-0.03181186276534537
MTL non-concept,21,17,hippocampus,vit_b_16,block2,cls,-0.0383560286985978,-0.025332296065476656
MFC concept,3,23,preSMA,vit_b_16,block2,cls,0.06398269497013095,0.04197393334939035
MFC concept,3,29,preSMA,vit_b_16,block2,cls,-0.03938064832869223,-0.17954315544786068
MFC concept,4,38,preSMA,vit_b_16,block2,cls,-0.15456880750330534,-0.023520560127621548
MFC concept,4,49,vmPFC,vit_b_16,block2,cls,0.30367335420980224,0.5302995624985826
MFC concept,4,51,vmPFC,vit_b_16,block2,cls,-0.18422907353522933,0.1460005191102161
MFC concept,4,52,vmPFC,vit_b_16,block2,cls,-0.15738670794358733,-0.1991204260465337
MFC concept,5,0,dACC,vit_b_16,block2,cls,0.09651296844841031,-0.03597817341403263
MFC concept,8,21,preSMA,vit_b_16,block2,cls,0.09207045316458802,-0.23095640512854382
MFC concept,8,59,dACC,vit_b_16,block2,cls,-0.146411647780408,-0.0351685138570429
MFC concept,8,61,dACC,vit_b_16,block2,cls,-0.22729696160949686,0.041319163872113075
MFC concept,8,62,dACC,vit_b_16,block2,cls,-0.31120618598109717,-0.07472875710781512
MFC concept,8,63,dACC,vit_b_16,block2,cls,-0.01563055000919967,-0.002451093625921384
MFC concept,8,67,dACC,vit_b_16,block2,cls,-0.29140315644599274,0.0493788142283747
MFC concept,8,75,dACC,vit_b_16,block2,cls,-0.284370139613527,0.197183599687471
MFC concept,8,76,dACC,vit_b_16,block2,cls,-0.15084910191723566,0.051841140031880346
MFC concept,9,2,dACC,vit_b_16,block2,cls,0.2508356519692866,0.3426803165315983
MFC concept,9,3,dACC,vit_b_16,block2,cls,0.03133959948373074,-0.022646243738847285
MFC concept,9,16,dACC,vit_b_16,block2,cls,-0.14508052584044007,0.09088611854792794
MFC concept,9,51,preSMA,vit_b_16,block2,cls,-0.0760108379156761,0.07396506542588874
MFC concept,11,50,preSMA,vit_b_16,block2,cls,0.10898936300233468,-0.151666225389837
MFC concept,11,53,preSMA,vit_b_16,block2,cls,-0.13590909234506102,-0.1098716091376268
MFC concept,11,74,preSMA,vit_b_16,block2,cls,0.06882685959635149,0.05440251665080843
MFC concept,12,5,preSMA,vit_b_16,block2,cls,0.07562163190690499,-0.035881368354097394
MFC concept,13,67,preSMA,vit_b_16,block2,cls,0.11288108023982396,-0.055584285659870364
MFC concept,17,4,preSMA,vit_b_16,block2,cls,0.19643877946153326,0.1393993237537328
MFC concept,18,31,dACC,vit_b_16,block2,cls,0.39388266262191884,0.3813106102242591
MFC concept,18,33,dACC,vit_b_16,block2,cls,0.482810241466273,0.4078149597984545
MFC concept,18,34,dACC,vit_b_16,block2,cls,0.26918582089001875,0.4451783959448199
MFC concept,18,35,dACC,vit_b_16,block2,cls,0.4349517756383059,0.3907726337143855
MTL concept,1,34,amygdala,vit_b_16,block5,cls,-0.17088191395328511,-0.0669188652131241
MTL concept,1,36,amygdala,vit_b_16,block5,cls,0.3124714386500506,-0.14412233007042205
MTL concept,1,38,amygdala,vit_b_16,block5,cls,0.11673473586141865,0.1038174943333451
MTL concept,2,0,amygdala,vit_b_16,block5,cls,0.06842199063915351,-0.07512426239267121
MTL concept,3,39,hippocampus,vit_b_16,block5,cls,-0.2260453979043634,-0.2588180610304463
MTL concept,4,8,amygdala,vit_b_16,block5,cls,0.21185989131970748,-0.17480687207875936
MTL concept,4,13,amygdala,vit_b_16,block5,cls,-0.24852660322654468,0.02817923431606111
MTL concept,4,15,amygdala,vit_b_16,block5,cls,0.21345435985947703,-0.21545433773075992
MTL concept,4,25,amygdala,vit_b_16,block5,cls,0.12543458599853,0.07643184318865166
MTL concept,4,33,hippocampus,vit_b_16,block5,cls,0.04740723761427,0.18297530307262103
MTL concept,4,39,amygdala,vit_b_16,block5,cls,0.186789514462621,-0.25840248999236154
MTL concept,4,40,amygdala,vit_b_16,block5,cls,-0.06822968985765247,0.30007981332541706
MTL concept,4,41,amygdala,vit_b_16,block5,cls,0.3521433893335764,0.4157886563940311
MTL concept,4,43,amygdala,vit_b_16,block5,cls,0.3164545672785731,0.2311223262411758
MTL concept,4,44,amygdala,vit_b_16,block5,cls,0.12922566061428695,-0.08667943434186381
