cell_a,cell_b,n_common,same_pref,same_category,pref_a,pref_b,rho,both_pref_shared
11-18,13-32,40,False,False,img_0113,img_0010,-0.0004967163820202837,False
11-18,13-33,40,False,False,img_0113,img_0008,0.2456881016446477,False
11-18,13-35,40,False,False,img_0113,img_0010,0.03562720210786417,False
11-18,13-37,40,False,False,img_0113,img_0056,-0.13799646986439687,False
11-18,13-46,40,False,False,img_0113,img_0054,0.2572601251504208,False
11-18,13-75,40,False,False,img_0113,img_0015,-0.14674058653411698,False
11-18,13-77,40,False,False,img_0113,img_0017,-0.19055959818888407,False
11-18,13-78,40,False,False,img_0113,img_0007,-0.14716244935346054,False
11-18,13-80,40,False,False,img_0113,img_0007,-0.11673429594718673,False
11-18,13-82,40,False,False,img_0113,img_0003,-0.19455565495851537,False
11-18,13-83,40,False,False,img_0113,img_0054,-0.08275056671982685,False
11-18,13-84,40,False,False,img_0113,img_0011,-0.22311560777752254,False
11-18,13-85,40,False,False,img_0113,img_0023,-0.2592249982183919,False
11-18,13-86,40,False,False,img_0113,img_0002,-0.16950021923596628,False
11-18,13-88,40,False,False,img_0113,img_0004,-0.2781604647028047,False
11-18,13-89,40,False,False,img_0113,img_0009,-0.03554076274721206,False
11-18,13-90,40,False,False,img_0113,img_0008,-0.08008725167469755,False
11-18,13-92,40,False,False,img_0113,img_0058,-0.1515988417303672,False
11-18,13-93,40,False,False,img_0113,img_0023,-0.2549602348796847,False
11-18,13-94,40,False,False,img_0113,img_0054,-0.19902709930709908,False
11-18,13-95,40,False,False,img_0113,img_0051,-0.4274671329667314,False
11-18,13-97,40,False,False,img_0113,img_0008,-0.041679106666936104,False
11-18,13-98,41,False,False,img_0113,img_0266,0.2428924433564916,False
11-18,14-14,38,False,False,img_0113,img_0261,-0.15282541386641935,False
11-18,14-15,37,False,False,img_0113,img_0017,-0.2223722497496009,False
11-18,14-16,37,False,False,img_0113,img_0015,0.05132043927766606,False
11-18,14-17,38,False,False,img_0113,img_0255,-0.1892446743431607,False
11-18,14-18,37,False,False,img_0113,img_0006,0.020201508732629814,False
11-18,14-19,38,False,False,img_0113,img_0265,-0.16377118532295268,False
11-18,14-45,37,False,False,img_0113,img_0020,-0.1755553425871854,False
11-18,14-46,37,False,False,img_0113,img_0017,0.11241134306689497,False
11-18,14-47,37,False,False,img_0113,img_0003,-0.011471402789706719,False
11-18,14-48,37,False,False,img_0113,img_0017,-0.24260506931436548,False
11-18,14-49,37,False,False,img_0113,img_0001,-0.28979230022657626,False
11-18,14-50,37,False,False,img_0113,img_0002,-0.17023186271105367,False
11-18,14-51,37,False,False,img_0113,img_0006,-0.03705571090171437,False
11-18,14-52,37,False,False,img_0113,img_0002,-0.024563642402631425,False
11-18,14-53,37,False,False,img_0113,img_0022,-0.044131817040399854,False
11-18,14-55,37,False,False,img_0113,img_0023,-0.036135923759009286,False
11-18,14-56,37,False,False,img_0113,img_0002,-0.10066668315110462,False
11-18,14-59,37,False,False,img_0113,img_0062,-0.12283107134511415,False
11-18,14-60,37,False,False,img_0113,img_0003,-0.11845177196025337,False
11-18,14-61,38,False,False,img_0113,img_0258,0.010814409837935078,False
11-18,14-62,37,False,False,img_0113,img_0062,-0.08283702154680923,False
11-18,14-63,38,False,False,img_0113,img_0262,0.11484669495213369,False
11-18,14-68,37,False,False,img_0113,img_0017,0.07305219272258356,False
11-18,14-69,37,False,False,img_0113,img_0059,-0.14422581235395404,False
11-18,15-2,40,False,False,img_0113,img_0048,0.2148467306322907,False
11-18,15-8,40,False,False,img_0113,img_0024,-0.10593473132217243,False
11-18,16-7,52,False,False,img_0113,img_0020,0.11303418469718075,True
11-18,16-9,52,False,True,img_0113,img_0035,-0.1038290179707816,True
11-18,16-13,52,False,False,img_0113,img_0026,0.24002566683161145,True
11-18,16-20,52,False,False,img_0113,img_0022,0.01903281948256097,True
11-18,16-21,52,False,False,img_0113,img_0043,0.17876168237507795,True
11-18,16-24,52,False,False,img_0113,img_0234,-0.10006318861263654,True
11-18,16-30,52,False,False,img_0113,img_0004,0.011713521262794195,True
11-18,18-5,37,False,False,img_0113,img_0312,-0.06266271693836571,False
11-18,18-13,36,False,False,img_0113,img_0055,-0.14185449598914415,False
11-18,18-14,37,False,False,img_0113,img_0312,-0.3381129716894825,False
11-18,18-16,36,False,False,img_0113,img_0055,-0.19247998786459075,False
11-18,18-17,36,False,False,img_0113,img_0060,-0.3814111193818422,False
11-18,18-18,37,False,False,img_0113,img_0025,-0.26273080992947834,False
11-18,18-19,37,False,False,img_0113,img_0072,0.12948133085978156,False
11-18,18-20,36,False,False,img_0113,img_0055,-0.1940437064058793,False
11-18,18-22,36,False,False,img_0113,img_0006,-0.27776643173882115,False
11-18,18-23,36,False,False,img_0113,img_0005,-0.2599498855992147,False
11-18,18-24,36,False,False,img_0113,img_0055,-0.23615618720597278,False
11-18,18-28,36,False,False,img_0113,img_0055,-0.3037453327455244,False
11-18,18-29,37,False,False,img_0113,img_0301,-0.2157001184114386,False
11-18,18-30,36,False,False,img_0113,img_0055,-0.2753964774929295,False
11-18,18-37,36,False,False,img_0113,img_0055,-0.26348260443967714,False
11-18,21-0,10,False,False,img_0113,img_0038,0.545828789512167,False
11-18,21-2,10,False,False,img_0113,img_0340,0.05599473674210773,False
11-18,21-4,10,False,False,img_0113,img_0038,0.0419960525565808,False
11-18,21-14,10,False,True,img_0113,img_0321,0.34540301499769865,False
11-25,12-14,61,False,True,img_0062,img_0003,-0.0683871735367243,True
11-25,12-15,61,False,True,img_0062,img_0018,-0.10663517579351935,True
11-25,13-17,39,False,True,img_0062,img_0020,-0.16101953685306036,True
11-25,13-18,39,False,False,img_0062,img_0056,0.1716639146463619,True
11-25,13-19,40,False,True,img_0062,img_0255,-0.012256851615586917,False
11-25,13-20,40,False,False,img_0062,img_0269,-0.11566950895678126,False
11-25,13-25,40,False,False,img_0062,img_0269,0.05160387861731702,False
11-25,13-26,40,False,False,img_0062,img_0269,0.05598821842896635,False
11-25,13-28,40,False,False,img_0062,img_0269,-0.03555694929830495,False
11-25,13-30,40,False,False,img_0062,img_0258,-0.059048595273690184,False
11-25,13-31,40,False,False,img_0062,img_0269,0.030066361891806663,False
11-25,13-32,39,False,True,img_0062,img_0010,-0.10141843378787167,True
11-25,13-33,39,False,True,img_0062,img_0008,0.1071580516129168,True
11-25,13-35,39,False,True,img_0062,img_0010,-0.19626115839651054,True
11-25,13-37,39,False,False,img_0062,img_0056,0.06600900415564394,True
11-25,13-46,39,False,True,img_0062,img_0054,0.271215491412253,True
11-25,13-75,39,False,True,img_0062,img_0015,-0.004063603239464046,True
11-25,13-77,39,False,False,img_0062,img_0017,-0.12440387023785339,True
11-25,13-78,39,False,True,img_0062,img_0007,-0.15204935944807965,True
11-25,13-80,39,False,True,img_0062,img_0007,-0.09856347868037668,True
11-25,13-82,39,False,True,img_0062,img_0003,0.08389063265493943,True
11-25,13-83,39,False,True,img_0062,img_0054,0.03321322225257116,True
11-25,13-84,39,False,True,img_0062,img_0011,-0.22067380051991692,True
11-25,13-85,39,False,True,img_0062,img_0023,-0.04091905911593851,True
11-25,13-86,39,False,True,img_0062,img_0002,0.034810932981092516,True
11-25,13-88,39,False,True,img_0062,img_0004,0.07977796939311857,True
11-25,13-89,39,False,True,img_0062,img_0009,-0.0331931103538306,True
11-25,13-90,39,False,True,img_0062,img_0008,0.020405047937952284,True
11-25,13-92,39,False,True,img_0062,img_0058,-0.1807217047783069,True
11-25,13-93,39,False,True,img_0062,img_0023,0.04825530671045631,True
11-25,13-94,39,False,True,img_0062,img_0054,-0.027489873739033523,True
11-25,13-95,39,False,False,img_0062,img_0051,-0.02983416886320583,True
11-25,13-97,39,False,True,img_0062,img_0008,-0.2591933433185737,True
11-25,13-98,40,False,False,img_0062,img_0266,-0.11074426940854636,False
11-25,14-14,37,False,False,img_0062,img_0261,0.06709969906333946,False
11-25,14-15,36,False,False,img_0062,img_0017,-0.005082554725649533,True
11-25,14-16,36,False,True,img_0062,img_0015,-0.23758188347822343,True
11-25,14-17,37,False,True,img_0062,img_0255,-0.041972184009611675,False
11-25,14-18,36,False,True,img_0062,img_0006,-0.03598472598307416,True
11-25,14-19,37,False,False,img_0062,img_0265,-0.18502857535221173,False
11-25,14-45,36,False,True,img_0062,img_0020,0.1982590868292273,True
11-25,14-46,36,False,False,img_0062,img_0017,-0.08158080261802697,True
11-25,14-47,36,False,True,img_0062,img_0003,0.07925133997035459,True
11-25,14-48,36,False,False,img_0062,img_0017,0.05992520607894237,True
11-25,14-49,36,False,True,img_0062,img_0001,-0.08157734445378294,True
11-25,14-50,36,False,True,img_0062,img_0002,-0.19818599137171472,True
11-25,14-51,36,False,True,img_0062,img_0006,-0.017563203347386352,True
11-25,14-52,36,False,True,img_0062,img_0002,-0.36780799062276254,True
11-25,14-53,36,False,True,img_0062,img_0022,0.1944218768051063,True
11-25,14-55,36,False,True,img_0062,img_0023,0.12017429418411948,True
11-25,14-56,36,False,True,img_0062,img_0002,0.11031079943743961,True
11-25,14-59,37,True,True,img_0062,img_0062,-0.021395792701483323,True
11-25,14-60,36,False,True,img_0062,img_0003,-0.013029560271777816,True
11-25,14-61,37,False,False,img_0062,img_0258,0.06902131367597365,False
11-25,14-62,37,True,True,img_0062,img_0062,-0.28713998599553536,True
11-25,14-63,37,False,False,img_0062,img_0262,-0.1609964049963079,False
11-25,14-68,36,False,False,img_0062,img_0017,-0.4677096050625778,True
11-25,14-69,36,False,True,img_0062,img_0059,0.3659421055783545,True
11-25,15-2,39,False,False,img_0062,img_0048,-0.04025371068038796,True
11-25,15-8,39,False,False,img_0062,img_0024,0.3036550213187642,True
11-25,16-7,53,False,True,img_0062,img_0020,-0.07308289200359042,False
11-25,16-9,53,False,False,img_0062,img_0035,-0.09167049111150488,False
11-25,16-13,53,False,False,img_0062,img_0026,0.10646164325844826,False
11-25,16-20,53,False,True,img_0062,img_0022,-0.2997355926128852,False
11-25,16-21,53,False,False,img_0062,img_0043,0.14942333470057703,False
11-25,16-24,53,False,True,img_0062,img_0234,-0.0723730146890724,False
11-25,16-30,53,False,True,img_0062,img_0004,0.23825464911926428,False
11-25,18-5,37,False,True,img_0062,img_0312,0.008057832421428903,False
11-25,18-13,36,False,True,img_0062,img_0055,-0.18668279542329813,False
11-25,18-14,37,False,True,img_0062,img_0312,-0.017556631798614625,False
11-25,18-16,36,False,True,img_0062,img_0055,-0.3311418863667225,False
11-25,18-17,36,False,True,img_0062,img_0060,-0.10267395435101899,False
11-25,18-18,37,False,True,img_0062,img_0025,0.011790818334452786,False
11-25,18-19,37,False,False,img_0062,img_0072,-0.08436823618345193,False
11-25,18-20,36,False,True,img_0062,img_0055,-0.15924521510876954,False
11-25,18-22,36,False,True,img_0062,img_0006,-0.17716896607726035,False
11-25,18-23,36,False,True,img_0062,img_0005,0.15019179170183494,False
11-25,18-24,36,False,True,img_0062,img_0055,-0.1285856173087278,False
11-25,18-28,36,False,True,img_0062,img_0055,-0.1441710656124024,False
11-25,18-29,37,False,False,img_0062,img_0301,-0.1800360178137884,False
11-25,18-30,36,False,True,img_0062,img_0055,-0.25899179137204614,False
11-25,18-37,36,False,True,img_0062,img_0055,0.14807387128623528,False
11-25,21-0,10,False,True,img_0062,img_0038,0.736873889369379,False
11-25,21-2,10,False,False,img_0062,img_0340,0.11692363040902795,False
11-25,21-4,10,False,True,img_0062,img_0038,0.24000113610274157,False
11-25,21-14,10,False,False,img_0062,img_0321,0.4355828220858896,False
11-28,12-14,61,False,True,img_0007,img_0003,0.1175777832490266,True
11-28,12-15,61,False,True,img_0007,img_0018,0.16954391674568386,True
11-28,13-17,39,False,True,img_0007,img_0020,-0.14782453938566822,True
11-28,13-18,39,False,False,img_0007,img_0056,-0.1068726757623699,True
11-28,13-19,40,False,True,img_0007,img_0255,-0.38066845056374143,False
11-28,13-20,40,False,False,img_0007,img_0269,-0.018460502908005282,False
11-28,13-25,40,False,False,img_0007,img_0269,0.037550048538536156,False
11-28,13-26,40,False,False,img_0007,img_0269,0.009149844315051815,False
11-28,13-28,40,False,False,img_0007,img_0269,0.12471062511029986,False
11-28,13-30,40,False,False,img_0007,img_0258,0.08372189088028567,False
11-28,13-31,40,False,False,img_0007,img_0269,0.0373630167906489,False
11-28,13-32,39,False,True,img_0007,img_0010,0.12139226404994125,True
11-28,13-33,39,False,True,img_0007,img_0008,-0.06782429922455117,True
11-28,13-35,39,False,True,img_0007,img_0010,0.12128730317590754,True
11-28,13-37,39,False,False,img_0007,img_0056,0.020516316007980286,True
11-28,13-46,39,False,True,img_0007,img_0054,-0.23824989325091378,True
11-28,13-75,39,False,True,img_0007,img_0015,-0.005752338225719784,True
11-28,13-77,39,False,False,img_0007,img_0017,-0.08424037289120735,True
11-28,13-78,40,True,True,img_0007,img_0007,0.0004302844591479103,True
11-28,13-80,40,True,True,img_0007,img_0007,0.05504471969066819,True
11-28,13-82,39,False,True,img_0007,img_0003,0.0366120888111261,True
11-28,13-83,39,False,True,img_0007,img_0054,0.06405757914906822,True
11-28,13-84,39,False,True,img_0007,img_0011,0.003613176132049694,True
11-28,13-85,39,False,True,img_0007,img_0023,-0.1594805976756433,True
11-28,13-86,39,False,True,img_0007,img_0002,-0.19361433230410213,True
11-28,13-88,39,False,True,img_0007,img_0004,0.08337883306694932,True
11-28,13-89,39,False,True,img_0007,img_0009,0.08404894572416972,True
11-28,13-90,39,False,True,img_0007,img_0008,0.15475378686814198,True
11-28,13-92,39,False,True,img_0007,img_0058,0.01651490146471208,True
11-28,13-93,39,False,True,img_0007,img_0023,0.0901370615775333,True
11-28,13-94,39,False,True,img_0007,img_0054,0.03486598148418334,True
11-28,13-95,39,False,False,img_0007,img_0051,-0.16651185029709914,True
11-28,13-97,39,False,True,img_0007,img_0008,-0.15737673240827998,True
11-28,13-98,40,False,False,img_0007,img_0266,0.027408588826602378,False
11-28,14-14,37,False,False,img_0007,img_0261,0.12729267036851108,False
11-28,14-15,36,False,False,img_0007,img_0017,-0.04588732692280689,True
11-28,14-16,36,False,True,img_0007,img_0015,-0.07327903865770893,True
11-28,14-17,37,False,True,img_0007,img_0255,0.03546742089404662,False
11-28,14-18,36,False,True,img_0007,img_0006,-0.20117068165166005,True
11-28,14-19,37,False,False,img_0007,img_0265,0.3379175516793317,False
11-28,14-45,36,False,True,img_0007,img_0020,-0.10709322467291374,True
11-28,14-46,36,False,False,img_0007,img_0017,-0.18920713023040975,True
11-28,14-47,36,False,True,img_0007,img_0003,0.18701175011614563,True
11-28,14-48,36,False,False,img_0007,img_0017,-0.1137116820082964,True
11-28,14-49,36,False,True,img_0007,img_0001,-0.3221403599045139,True
11-28,14-50,36,False,True,img_0007,img_0002,0.00373894039330191,True
11-28,14-51,36,False,True,img_0007,img_0006,-0.08161195302546215,True
11-28,14-52,36,False,True,img_0007,img_0002,-0.11116317136993649,True
11-28,14-53,36,False,True,img_0007,img_0022,-0.002874616386667353,True
11-28,14-55,36,False,True,img_0007,img_0023,0.1574507828982231,True
11-28,14-56,36,False,True,img_0007,img_0002,-0.1657328507033871,True
11-28,14-59,36,False,True,img_0007,img_0062,0.331218144928032,True
11-28,14-60,36,False,True,img_0007,img_0003,0.16748188272257014,True
11-28,14-61,37,False,False,img_0007,img_0258,-0.041816764874116556,False
11-28,14-62,36,False,True,img_0007,img_0062,0.2938563897338585,True
11-28,14-63,37,False,False,img_0007,img_0262,-0.16604097384301963,False
11-28,14-68,36,False,False,img_0007,img_0017,-0.1712087150028008,True
11-28,14-69,36,False,True,img_0007,img_0059,0.21876994778795217,True
11-28,15-2,39,False,False,img_0007,img_0048,0.06464431320422667,True
11-28,15-8,39,False,False,img_0007,img_0024,0.11466986594826471,True
11-28,16-7,52,False,True,img_0007,img_0020,-0.1408065672108167,True
11-28,16-9,52,False,False,img_0007,img_0035,-0.045818893804683014,True
11-28,16-13,52,False,False,img_0007,img_0026,0.03205300886377059,True
11-28,16-20,52,False,True,img_0007,img_0022,0.07172476240950296,True
11-28,16-21,52,False,False,img_0007,img_0043,0.014543027435191036,True
11-28,16-24,52,False,True,img_0007,img_0234,-0.045135651530181654,True
11-28,16-30,52,False,True,img_0007,img_0004,0.09600390664306757,True
11-28,18-5,36,False,True,img_0007,img_0312,-0.24323530860529807,False
11-28,18-13,35,False,True,img_0007,img_0055,-0.07260252886569596,True
11-28,18-14,36,False,True,img_0007,img_0312,0.17761586261383197,False
11-28,18-16,35,False,True,img_0007,img_0055,-0.11830508175819522,True
11-28,18-17,35,False,True,img_0007,img_0060,0.21483090572764363,True
11-28,18-18,36,False,True,img_0007,img_0025,-0.126680359238521,False
11-28,18-19,36,False,False,img_0007,img_0072,-0.25118045362568425,False
11-28,18-20,35,False,True,img_0007,img_0055,-0.1362775960031945,True
11-28,18-22,35,False,True,img_0007,img_0006,-0.1833700290750329,True
11-28,18-23,35,False,True,img_0007,img_0005,0.277819566247286,True
11-28,18-24,35,False,True,img_0007,img_0055,-0.2854308990719791,True
11-28,18-28,35,False,True,img_0007,img_0055,-0.29513061986701083,True
11-28,18-29,36,False,False,img_0007,img_0301,-0.2325345730850772,False
11-28,18-30,35,False,True,img_0007,img_0055,-0.15162338854845114,True
11-28,18-37,35,False,True,img_0007,img_0055,0.3897527538543309,True
11-28,21-0,10,False,True,img_0007,img_0038,0.48589580437003416,False
11-28,21-2,10,False,False,img_0007,img_0340,-0.6542341797740517,False
11-28,21-4,10,False,True,img_0007,img_0038,0.06542341797740517,False
11-28,21-14,10,False,False,img_0007,img_0321,0.49072109409567277,False
