subject,region,n_units,n_images,model,layer,view,rho,reliability,rho_norm
1,MTL,9,63,clip_vitb32,block5,gap,0.041544861599467624,0.054391801070871854,0.17813554901596204
1,MTL,9,63,clip_vitb32,block8,cls,0.04219818891336374,0.054391801070871854,0.1809368778751127
1,MTL,9,63,clip_vitb32,block8,gap,0.03416763264019594,0.054391801070871854,0.14650355698898282
1,MTL,9,63,clip_vitb32,block11,cls,0.03377373632993774,0.054391801070871854,0.14481461321153852
1,MTL,9,63,clip_vitb32,block11,gap,0.04582491014210218,0.054391801070871854,0.1964874887650391
1,MTL,9,63,clip_vitb32,ln_post,cls,0.03682918257903631,0.054391801070871854,0.15791571823673636
1,MTL,9,63,clip_vitb32,ln_post,gap,0.04911744067881231,0.054391801070871854,0.21060516089651143
1,MTL,9,63,clip_vitb32,embed,gap,0.02360332734869205,0.054391801070871854,0.10120605807762782
1,MTL,9,63,baseline,category,-,0.016819076868424234,0.054391801070871854,0.07211663191427774
1,MTL,9,63,baseline,lowlevel,-,0.014125814769127625,0.054391801070871854,0.06056849565310815
1,MFC,31,63,alexnet,conv1,gap,-0.018581600451182,0.13049674124901034,-0.05143790643628053
1,MFC,31,63,alexnet,conv2,gap,-0.021384446007769495,0.13049674124901034,-0.059196791784927726
1,MFC,31,63,alexnet,conv3,gap,-0.02204632893072098,0.13049674124901034,-0.06102902749314869
1,MFC,31,63,alexnet,conv4,gap,-0.018540307676390793,0.13049674124901034,-0.05132359906583713
1,MFC,31,63,alexnet,conv5,gap,-0.007988102023300537,0.13049674124901034,-0.022112801615635797
1,MFC,31,63,alexnet,fc6,gap,-0.008547610825470939,0.13049674124901034,-0.02366164351932046
1,MFC,31,63,alexnet,fc7,gap,-0.006015326135628793,0.13049674124901034,-0.016651729422397756
1,MFC,31,63,alexnet,logits,gap,-0.009979986672903127,0.13049674124901034,-0.027626771012798458
1,MFC,31,63,vgg16,conv1_2,gap,-0.018883654851542933,0.13049674124901034,-0.05227405863023453
1,MFC,31,63,vgg16,conv2_2,gap,-0.029030222180742044,0.13049674124901034,-0.08036196108513662
1,MFC,31,63,vgg16,conv3_3,gap,-0.01696308251631858,0.13049674124901034,-0.04695749721008544
1,MFC,31,63,vgg16,conv4_3,gap,-0.014550698783356632,0.13049674124901034,-0.040279495007287655
1,MFC,31,63,vgg16,conv5_3,gap,-0.013580633511099272,0.13049674124901034,-0.03759414361128963
1,MFC,31,63,vgg16,fc6,gap,-0.0066792710392978225,0.13049674124901034,-0.01848967314115856
1,MFC,31,63,vgg16,fc7,gap,-0.015450497229896444,0.13049674124901034,-0.04277033256599112
1,MFC,31,63,vgg16,logits,gap,-0.014982223019865099,0.13049674124901034,-0.041474047831777966
1,MFC,31,63,resnet18,stem,gap,-0.018015478812413548,0.13049674124901034,-0.0498707587644193
1,MFC,31,63,resnet18,layer1,gap,-0.034365067293900584,0.13049674124901034,-0.09512997121987404
1,MFC,31,63,resnet18,layer2,gap,-0.015802097160686063,0.13049674124901034,-0.04374363755069757
1,MFC,31,63,resnet18,layer3,gap,-0.022612112275777963,0.13049674124901034,-0.06259523869453074
1,MFC,31,63,resnet18,layer4,gap,-0.020352368276354497,0.13049674124901034,-0.056339776431327426
1,MFC,31,63,resnet18,avgpool,gap,-0.020352368276354497,0.13049674124901034,-0.056339776431327426
1,MFC,31,63,resnet18,logits,gap,-0.01666024520765396,0.13049674124901034,-0.04611917775587961
1,MFC,31,63,resnet50,stem,gap,-0.017750478849915825,0.13049674124901034,-0.04913718130361944
1,MFC,31,63,resnet50,layer1,gap,-0.030299904527715308,0.13049674124901034,-0.08387671762825524
1,MFC,31,63,resnet50,layer2,gap,-0.027288813416957994,0.13049674124901034,-0.07554136334953387
1,MFC,31,63,resnet50,layer3,gap,-0.02268032839723502,0.13049674124901034,-0.06278407573696809
1,MFC,31,63,resnet50,layer4,gap,-0.013613779851133758,0.13049674124901034,-0.037685899880717466
1,MFC,31,63,resnet50,avgpool,gap,-0.013613779851133758,0.13049674124901034,-0.037685899880717466
1,MFC,31,63,resnet50,logits,gap,-0.0058999663690944976,0.13049674124901034,-0.016332388529610196
1,MFC,31,63,convnext_tiny,stage1,gap,-0.022037956966823275,0.13049674124901034,-0.06100585207848032
1,MFC,31,63,convnext_tiny,stage2,gap,-0.009398098936257657,0.13049674124901034,-0.02601597935722367
1,MFC,31,63,convnext_tiny,stage3,gap,-0.015540898975136302,0.13049674124901034,-0.043020584234330514
1,MFC,31,63,convnext_tiny,stage4,gap,-0.011682693025172377,0.13049674124901034,-0.03234023206619846
1,MFC,31,63,convnext_tiny,avgpool,gap,-0.011682693025172377,0.13049674124901034,-0.03234023206619846
1,MFC,31,63,convnext_tiny,logits,gap,-0.008907621382296716,0.13049674124901034,-0.0246582309438929
1,MFC,31,63,vit_b_16,block2,cls,-0.022764442712208812,0.13049674124901034,-0.06301692243254424
1,MFC,31,63,vit_b_16,block2,gap,-0.030867197307094425,0.13049674124901034,-0.08544710727172776
1,MFC,31,63,vit_b_16,block5,cls,-0.014635889194517393,0.13049674124901034,-0.040515320570864266
1,MFC,31,63,vit_b_16,block5,gap,-0.02823896768791159,0.13049674124901034,-0.07817159676875662
1,MFC,31,63,vit_b_16,block8,cls,0.0007613396632017401,0.13049674124901034,0.0021075535697200566
1,MFC,31,63,vit_b_16,block8,gap,-0.016177034524799922,0.13049674124901034,-0.04478154562031854
1,MFC,31,63,vit_b_16,block11,cls,-0.020246683709968287,0.13049674124901034,-0.05604721859424472
1,MFC,31,63,vit_b_16,block11,gap,-0.013676264310565022,0.13049674124901034,-0.037858870437607384
1,MFC,31,63,vit_b_16,ln,cls,-0.019143789828285206,0.13049674124901034,-0.05299416875366698
1,MFC,31,63,vit_b_16,ln,gap,-0.012991644828357763,0.13049674124901034,-0.035963694994418274
1,MFC,31,63,vit_b_16,logits,gap,-0.011554052814079164,0.13049674124901034,-0.031984128018027774
1,MFC,31,63,dinov2_small,block2,cls,-0.02936421634023322,0.13049674124901034,-0.08128652947047602
1,MFC,31,63,dinov2_small,block2,gap,-0.02669308463474602,0.13049674124901034,-0.07389225667321044
1,MFC,31,63,dinov2_small,block5,cls,-0.01670776097581382,0.13049674124901034,-0.04625071172375693
1,MFC,31,63,dinov2_small,block5,gap,-0.021465630054832967,0.13049674124901034,-0.05942152686240077
1,MFC,31,63,dinov2_small,block8,cls,-0.019205826451279377,0.13049674124901034,-0.05316589960201777
1,MFC,31,63,dinov2_small,block8,gap,-0.019308840108267392,0.13049674124901034,-0.05345106378169808
1,MFC,31,63,dinov2_small,block11,cls,-0.014090906079948614,0.13049674124901034,-0.0390066889258028
1,MFC,31,63,dinov2_small,block11,gap,-0.01794652327755856,0.13049674124901034,-0.04967987486507741
1,MFC,31,63,dinov2_small,norm,cls,-0.01692241639035481,0.13049674124901034,-0.046844924539720154
1,MFC,31,63,dinov2_small,norm,gap,-0.020410280937913586,0.13049674124901034,-0.056500091258598555
1,MFC,31,63,clip_vitb32,block2,cls,-0.026384559158961367,0.13049674124901034,-0.07303819113680447
1,MFC,31,63,clip_vitb32,block2,gap,-0.02878432292556299,0.13049674124901034,-0.07968125853134521
1,MFC,31,63,clip_vitb32,block5,cls,-0.028798018988110286,0.13049674124901034,-0.07971917220760276
1,MFC,31,63,clip_vitb32,block5,gap,-0.023845339448034054,0.13049674124901034,-0.06600907939505836
1,MFC,31,63,clip_vitb32,block8,cls,-0.025120793730093995,0.13049674124901034,-0.06953981390830527
1,MFC,31,63,clip_vitb32,block8,gap,-0.006612933253400652,0.13049674124901034,-0.018306035739572325
1,MFC,31,63,clip_vitb32,block11,cls,-0.01911477711522042,0.13049674124901034,-0.05291385526161822
1,MFC,31,63,clip_vitb32,block11,gap,-0.0019896406346498283,0.13049674124901034,-0.005507757476317359
1,MFC,31,63,clip_vitb32,ln_post,cls,-0.01951036650495841,0.13049674124901034,-0.05400893262430221
1,MFC,31,63,clip_vitb32,ln_post,gap,-0.0053973779002628695,0.13049674124901034,-0.014941114473124371
1,MFC,31,63,clip_vitb32,embed,gap,-0.02263738442694734,0.13049674124901034,-0.06266519749870958
1,MFC,31,63,baseline,category,-,-0.004000834202167051,0.13049674124901034,-0.01107517815264664
1,MFC,31,63,baseline,lowlevel,-,-0.03199764923888297,0.13049674124901034,-0.08857644378129376
1,all,40,63,alexnet,conv1,gap,-0.007045786500918471,0.1288192454505038,-0.019630849959304697
1,all,40,63,alexnet,conv2,gap,0.002034100482949392,0.1288192454505038,0.005667376009438181
1,all,40,63,alexnet,conv3,gap,0.002300625988993611,0.1288192454505038,0.006409964820325338
1,all,40,63,alexnet,conv4,gap,0.008447508105324018,0.1288192454505038,0.023536302742640396
1,all,40,63,alexnet,conv5,gap,0.013705934279983529,0.1288192454505038,0.038187239901091755
1,all,40,63,alexnet,fc6,gap,0.01558035046558365,0.1288192454505038,0.0434097062497402
1,all,40,63,alexnet,fc7,gap,0.014450937578766053,0.1288192454505038,0.04026295536247854
1,all,40,63,alexnet,logits,gap,0.023695439893558497,0.1288192454505038,0.06601982975350337
1,all,40,63,vgg16,conv1_2,gap,-0.012496542316084273,0.1288192454505038,-0.03481765267584724
1,all,40,63,vgg16,conv2_2,gap,-0.004320861262539969,0.1288192454505038,-0.012038709820236079
1,all,40,63,vgg16,conv3_3,gap,0.008594859180506488,0.1288192454505038,0.023946849790563607
1,all,40,63,vgg16,conv4_3,gap,0.011725893132127319,0.1288192454505038,0.03267048308739215
