criterion,family,depth,view,layer_small,layer_large,unit_of_inference,small,large
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,14-61,-0.21075347916076648,-0.099529017346686
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,14-62,0.30484125772925286,0.28728933087594843
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,14-63,-0.07243026279036655,-0.12316705150763525
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,14-68,0.06494399422536262,0.12342388949205772
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,14-69,0.2682956592042511,0.2474946142983675
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,15-2,0.15116863234305383,0.17519576982438242
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,15-8,-0.10461412165725598,-0.07821878244592399
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-7,0.10367971144556193,0.20665524586572448
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-9,0.0906944960417747,0.10437737728706245
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-13,0.051961886634280384,0.03397013693403491
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-20,0.03973790630410158,0.09265419990293072
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-21,0.29181450037431783,0.2586904845510979
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-24,0.5261399041326579,0.519801841909929
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,16-30,0.07875022228384726,0.10978418838636028
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-5,0.2472833008912302,0.20633417469082665
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-13,-0.1478492671898231,-0.14128737415012102
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-14,0.1619127857804157,0.009047394716344056
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-16,-0.13676000464386914,-0.09335145154911284
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-17,0.012195919536843677,0.020987144869651825
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-18,-0.033505539321444046,-0.005665064531120014
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-19,-0.05646971099802552,-0.06213936069662246
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-20,-0.17920366074539712,-0.14007992575181347
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-22,-0.17039382522833907,-0.14920402193989496
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-23,0.024416423831549156,0.04074538866526657
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-24,-0.2089643492315419,-0.16396098281831864
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-28,-0.15973402447867635,-0.11287530024409909
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-29,0.13909497792865733,0.19030859725315208
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-30,-0.148393725758924,-0.09905756321429039
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,18-37,0.22684969465420823,0.21137113607041996
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,21-0,-0.058773279046003726,-0.09483175527180152
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,21-2,0.15713018826005118,0.04380895758569859
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,21-4,-0.13116511511342296,-0.1782966584990666
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),¾ depth,gap,block8,block8,21-14,-0.1576447183601858,-0.0863412654014974
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,1,0.05511905625359189,0.015943810007344003
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,2,0.0029971131367837853,0.026061690029810316
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,3,0.0546633810679292,0.052434818083168806
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4,0.02473913398665646,-0.00710975300899047
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,5,-0.019201175718207862,0.0009264592128486555
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7,-0.004308320657008335,0.03222795615543586
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8,0.04970458491065638,0.01693824838127568
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,9,-0.012013581092320418,0.0031627707289138725
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,10,0.016649479413016983,0.01922854045762105
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11,0.028990880233020322,0.03074534391222231
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,12,0.008454762089051432,-0.009080242997726126
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13,0.16749121409347326,0.1664669751106298
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14,0.10212102392446636,0.08584738721397205
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,15,0.010964461646346749,0.009550393932394924
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16,0.07227798904303595,0.03596439457617912
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,17,-0.017086477105383288,-0.03567523116948346
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18,0.01444347578604445,0.0063806543474144205
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,20,-0.02442539034943675,0.024595115425493655
RSA (MTL),DINOv2 (S/14 → B/14),last block,cls,block11,block11,21,-0.004351286754580762,-0.0083921568104375
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,1-34,-0.050404743395693806,0.1998539250396544
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,1-36,0.06257502970382149,0.14886801421473664
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,1-38,0.12829187933816655,0.26202092683279
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,2-0,0.0849261731231677,0.21199558431016707
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,3-39,0.02667836388735914,0.07148790019863914
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-8,0.19410754607486505,0.26044392058062815
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-13,-0.24471640387209026,-0.24362414672381336
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-15,0.20861693903209685,0.12612751686048831
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-25,0.1952184388235808,0.09774777940837444
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-33,0.046121873914999514,0.0012097540699016265
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-39,0.2536028450815422,0.36029859459298863
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-40,0.2710199739985788,0.45750602056313094
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-41,0.1741903979650778,-0.04489859779383999
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-43,0.3526056246485531,0.34676175183367186
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-44,0.17799386313850907,0.20716409997892707
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-45,0.1388035262955882,-0.027656046615350937
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,4-46,-0.17279489641931484,0.057785804366329026
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,5-5,0.029048121703969032,0.08469634790488277
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,5-6,-0.1417566094827919,-0.12008191372597968
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-17,0.14970392059995094,0.3361047438145003
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-20,0.21076077806250104,0.036244712024935476
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-21,-0.02742309015205095,-0.128973587952925
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-23,0.33120232726562193,-0.05334994352183483
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-24,0.08780852357160013,-0.20918487433607302
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-25,-0.048682491650027755,-0.019229584201760967
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-26,0.05477977788156961,0.15463664235941238
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,7-30,0.04112023077748565,0.24962683767372545
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8-34,-0.06409275603777133,0.027235344168722166
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8-37,0.015113335222474001,0.2071701956903742
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8-38,0.0475131454819319,-0.019663448952695627
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8-42,-0.03839170174404647,0.17887868604402726
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,8-45,0.1847302476844936,-0.07959658848689798
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,10-64,0.21407653483327685,0.12458822874885075
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,10-67,0.10736706328726262,0.11647545396423893
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,10-70,0.04671786557653293,0.011244047690843178
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,10-71,0.1583404016123829,-0.07602962728368998
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-6,-0.1504454120540493,0.051806130134815734
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-11,0.27577163048744097,0.21382016997727527
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-12,0.10059984771169811,0.30666335527264627
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-13,-0.06301171087604378,0.0956776909040466
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-17,-0.05139754029314433,0.11645032832836848
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-18,0.20404653334955858,0.04170915431400393
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-25,-0.08508332681970245,-0.06888058989414415
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-28,-0.16113628782999123,-0.06999389352767013
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-31,-0.06535190215179053,-0.06224112101151802
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-34,-0.11521281605701111,-0.15248829394340976
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-65,-0.015778470900791507,-0.08913184528176586
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,11-68,-0.06255359149135639,0.027652337243545308
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,12-14,0.12010302605408606,0.007476035729651061
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,12-15,0.2582900994901046,0.25424061420750566
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-17,-0.047873746428630404,0.004439293662507351
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-18,0.007869159933994382,-0.1434103954637566
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-19,0.37186465422834336,0.3396057822254482
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-20,-0.014505296316181235,-0.10242931563869277
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-25,-0.11188081133331594,-0.20375560059450135
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-26,0.0057332866091101935,0.053400744744145835
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-28,-0.18887364383834726,-0.21217689849118873
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-30,0.14003332557841083,-0.05289640212169805
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-31,0.05050026836730047,-0.09891647935859758
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-32,0.2082211407977074,0.17313394333853838
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-33,0.06205564453040695,0.09604210999449292
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-35,0.3461492306309443,0.37872204971143814
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-37,0.2288785960570377,0.0902255067507037
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-46,0.2013811658705384,0.030722595170539938
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-75,0.499281993608454,0.3434705357726304
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-77,0.3923880189125888,0.5354592698705748
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-78,0.2962060268181047,0.2645500348781758
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-80,0.10862821489097392,0.2240488613243606
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-82,0.2298553175510294,0.21701805758205256
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-83,0.3715146985519281,0.24377895908508126
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-84,0.36575262479736453,0.30928821820005586
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-85,0.306030997476933,0.2671943206168528
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-86,0.4905579546377813,0.5466483945698761
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-88,0.30251552870526827,0.24874737794619467
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-89,0.3682903955380063,0.34248007969788014
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-90,0.3981389412300197,0.3146667397138228
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-92,0.4283245303519229,0.5926469572178854
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-93,0.03964641228779803,0.1892722768438604
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-94,0.2877980773578035,0.368281628402898
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-95,-0.19522720990501347,-0.09845822205345547
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-97,0.3183959248820747,0.3550785308432564
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,13-98,0.04079374105282588,0.11372800535939333
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-14,0.13985846982913613,0.31269457272099666
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-15,0.09760810513085075,0.27891293916063903
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-16,0.05301885802881213,0.08727132889922457
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-17,-0.17046536434264314,-0.06915893069630193
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-18,-0.06764537412184606,0.012882427483996074
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-19,-0.13404942194771544,0.03063767764302532
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-45,0.22001372119233242,0.14999542691315698
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-46,0.03133087262125628,0.08487133794168407
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-47,0.17503397667089646,-0.0026124474129984544
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-48,0.36548282663913073,0.521110373338198
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-49,0.12492918259229825,-0.10599440638103368
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-50,0.41531939539777096,0.40702918351300527
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-51,0.3260379402449297,0.20374217361691746
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-52,0.004441276947216588,-0.1866363202674254
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-53,0.15425312143956424,0.0781216608825884
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-55,0.2464979326051131,0.36051118825450645
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-56,0.3536153496787316,0.2698242178768933
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-59,0.3874307731923219,0.37746884405477676
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-60,0.5031761210523286,0.2899805280180498
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-61,-0.021350073121686585,-0.24578748395235755
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-62,0.18111663625971147,0.2193104395710868
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-63,0.07276087845619336,-0.16271377153538105
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-68,0.20783593175309475,0.18728211709545667
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,14-69,0.10024842975247648,0.10723253816330042
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,15-2,0.14186127803449702,0.06365926846368855
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,15-8,-0.06892823392891707,-0.15068506087857794
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-7,0.14845708582536715,0.025226106380482304
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-9,0.0008879745940894719,0.13577938793259012
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-13,-0.03195677446757887,-0.055517399075043175
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-20,0.04853701412858122,0.004298181702280375
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-21,0.09169697063257218,0.16978077866462593
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-24,0.4987691640880065,0.35828217978802573
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,16-30,0.03197438931774069,0.24172965427938992
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-5,-0.03212388348479936,-0.016314091534274086
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-13,0.07982775390818687,0.0317244277667487
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-14,-0.1889787278391416,-0.1884704472370998
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-16,0.04076919006715304,0.0579378621884557
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-17,-0.029625921208249428,0.11797011335326081
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-18,-0.21575730004783658,0.034169015347611256
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-19,-0.08612827853246373,0.03484944681404252
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-20,0.04197516938904514,0.02291422955632085
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-22,-0.14037279165078642,-0.011534668132713193
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-23,0.24875996898410072,0.3196215144889121
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-24,-0.06462021843950001,-0.05841462603380198
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-28,-0.022738758648765938,0.001739297624427541
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-29,0.20419789243484443,-0.009520480515450947
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-30,0.0050337781669693845,0.021188096876274196
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,18-37,0.26219663253489195,0.19655231932790795
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,21-0,0.1582905990251123,0.31568992215481295
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,21-2,-0.1219233422755421,0.005176719855805653
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,21-4,-0.2765252609785779,-0.17188111079276785
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,cls,block11,block11,21-14,0.004137921544665569,0.018191716059169968
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,1,0.051966487490852226,0.052883606575419385
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,2,0.01494871261136017,0.02000849755141079
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,3,0.03543498720424979,0.03473438092779184
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4,0.019199447198434486,0.030592241843944816
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,5,0.012743901066989966,0.007474011568278871
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,7,0.0323983524995436,0.028963725685555552
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,8,0.005161924029848558,0.013707057029498265
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,9,0.004830144616167594,0.0010078773808087605
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,10,0.009177152869605727,0.0020942474939266297
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,11,0.05461737151224662,0.06254137493183544
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,12,0.021478298348866363,0.01232217284981226
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,13,0.27491045880952525,0.2776242139117354
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,14,0.18596133065750098,0.18759015527410725
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,15,-0.005155808804590651,-0.00479447245860039
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,16,0.09441002118877105,0.07467519655777272
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,17,-0.004014075262414962,-0.0017051154115909058
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,18,0.02898645986185709,0.02017923438759057
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,20,0.012009226518418943,0.044715053282664646
RSA (MTL),DINOv2 (S/14 → B/14),last block,gap,block11,block11,21,0.006522563726609504,-0.007270645498166423
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,1-34,0.2224465463916012,0.2550999444393368
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,1-36,0.036409583815570336,0.017460451836711483
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,1-38,0.19492880069753357,0.18966865662058924
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,2-0,0.05017783232736724,0.037844474254041895
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,3-39,0.00943225566823219,-0.015830005491456706
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-8,0.18879962024343147,0.20401228805696597
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-13,-0.33227478503745206,-0.364356663601958
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-15,0.12681134074708134,0.12985055802082804
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-25,0.2858366765895403,0.265329797095103
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-33,0.13201441287801502,0.09133643227757282
similarity tuning (MTL concept cells),DINOv2 (S/14 → B/14),last block,gap,block11,block11,4-39,0.23810215237795243,0.29101831022813807
