subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
10,64,amygdala,MTL,alexnet,fc6,-0.13661251188905416,-0.10084760009476396,0.12381041714135978,-0.0357649117942902,0.6237623762376238
10,64,amygdala,MTL,vgg16,fc7,-0.17388002050690987,-0.09023827073585564,0.1553201889502529,-0.08364174977105424,0.6435643564356436
10,64,amygdala,MTL,resnet50,avgpool,-0.20427679168202947,-0.13434716649170672,0.1644585430904155,-0.06992962519032275,0.7029702970297029
10,64,amygdala,MTL,clip_vitb32,ln_post,-0.4044171145648558,-0.20916204816884865,0.1600176520632524,-0.19525506639600715,0.900990099009901
10,64,amygdala,MTL,dinov2_small,block8,-0.430253333367513,-0.16633479744071544,0.1830390941436496,-0.26391853592679754,0.9207920792079208
10,64,amygdala,MTL,baseline,category,-0.19976120280653487,-0.1817280088945465,0.15468245614476123,-0.018033193911988377,0.46534653465346537
10,67,amygdala,MTL,alexnet,fc6,-0.0489918368578694,-0.12682409256188537,0.159051961420529,0.07783225570401597,0.36633663366336633
10,67,amygdala,MTL,vgg16,fc7,-0.038131896527994695,-0.08802202747859603,0.16132577808529008,0.04989013095060133,0.3564356435643564
10,67,amygdala,MTL,resnet50,avgpool,-0.06933762969455824,-0.11266641577243436,0.14896252444065386,0.043328786077876116,0.3564356435643564
10,67,amygdala,MTL,clip_vitb32,ln_post,-0.10430792966177568,-0.20573460857241063,0.16104719405380752,0.10142667891063495,0.25742574257425743
10,67,amygdala,MTL,dinov2_small,block8,-0.17753888731696543,-0.14705613038611506,0.1779667376681121,-0.03048275693085037,0.5544554455445545
10,67,amygdala,MTL,baseline,category,-0.07653528801269194,-0.19345538798675255,0.16185058895213456,0.11692009997406061,0.19801980198019803
10,70,amygdala,MTL,alexnet,fc6,-0.12096399436467643,-0.07495186025315141,0.13612392451197572,-0.04601213411152502,0.6336633663366337
10,70,amygdala,MTL,vgg16,fc7,-0.3378081778225315,-0.11097008444241663,0.1558651123848939,-0.22683809338011485,0.9306930693069307
10,70,amygdala,MTL,resnet50,avgpool,-0.12206366695257284,-0.11856101446601892,0.1764511450703268,-0.003502652486553917,0.5247524752475248
10,70,amygdala,MTL,clip_vitb32,ln_post,-0.2339574966287191,-0.1853856843959554,0.17454158808083128,-0.04857181223276369,0.5742574257425742
10,70,amygdala,MTL,dinov2_small,block8,-0.41305863355606975,-0.2017433059835814,0.15530942265682834,-0.21131532757248836,0.9207920792079208
10,70,amygdala,MTL,baseline,category,-0.33789560122721424,-0.1951537025117673,0.16648456800478187,-0.14274189871544693,0.8217821782178217
10,71,amygdala,MTL,alexnet,fc6,-0.34646348064708554,-0.07427200838866165,0.15370506377251683,-0.2721914722584239,0.9504950495049505
10,71,amygdala,MTL,vgg16,fc7,0.008586858141960363,-0.08077877319993515,0.18269122030243914,0.08936563134189551,0.297029702970297
10,71,amygdala,MTL,resnet50,avgpool,0.06639278337288355,-0.11987831286697068,0.16413426197333544,0.18627109623985422,0.15841584158415842
10,71,amygdala,MTL,clip_vitb32,ln_post,-0.34183601443203093,-0.20138124578463354,0.15072540627695616,-0.1404547686473974,0.7920792079207921
